order_id,customer_id,order_date,channel,store_id,fulfillment_method,order_status,payment_method,gross_order_value,discount_amount,shipping_fee,tax_amount,prior_orders,prior_revenue,prior_avg_order,days_since_prior,month,day_of_week
ORD-00036173,CUS-000057,2022-07-09,Store,STR-029,In Store,Completed,Cash,432.23,45.75,0.0,57.97,2.0,661.69,330.845,219.0,7,5
ORD-00024088,CUS-000057,2022-09-02,Mobile,,Home Delivery,Completed,Digital Wallet,541.9,0.0,0.0,81.28,3.0,1093.92,364.64000000000004,55.0,9,4
ORD-00014556,CUS-000057,2022-09-06,Store,STR-001,In Store,Completed,Digital Wallet,21.8,0.0,0.0,3.27,4.0,1635.82,408.955,4.0,9,1
ORD-00037059,CUS-000057,2023-04-03,Store,STR-041,In Store,Completed,Buy Now Pay Later,322.82,36.07,0.0,43.01,5.0,1657.6200000000001,331.524,209.0,4,0
ORD-00028228,CUS-000058,2021-02-27,Website,,Click & Collect,Completed,Cash,164.0,0.0,0.0,24.6,0.0,0.0,,,2,5
ORD-00031070,CUS-000058,2021-06-23,Store,STR-002,In Store,Completed,Cash,130.6,0.0,0.0,19.59,1.0,164.00000000000003,164.00000000000003,116.0,6,2
ORD-00011596,CUS-000058,2022-03-08,Mobile,,Home Delivery,Completed,Cash,116.05,0.0,69.0,17.41,2.0,294.59999999999997,147.29999999999998,258.0,3,1
ORD-00001977,CUS-000058,2023-02-21,Store,STR-031,In Store,Completed,Digital Wallet,91.28,0.0,0.0,13.69,3.0,410.65,136.88333333333333,350.0,2,1
ORD-00018259,CUS-000058,2024-10-13,Store,STR-038,In Store,Completed,Buy Now Pay Later,56.81,0.0,0.0,8.52,4.0,501.93,125.4825,600.0,10,6
ORD-00008538,CUS-000059,2025-05-24,Marketplace,,Click & Collect,Completed,EFT,440.7,17.04,0.0,63.55,0.0,0.0,,,5,5
ORD-00026077,CUS-000060,2023-12-08,Website,,Home Delivery,Completed,Card,732.6999999999999,22.85,0.0,106.48,0.0,0.0,,,12,4
ORD-00016227,CUS-000060,2024-08-24,Store,STR-032,In Store,Completed,Digital Wallet,170.41,27.55,0.0,21.43,1.0,732.6999999999999,732.6999999999999,260.0,8,5
ORD-00022961,CUS-000060,2024-08-24,Website,,Home Delivery,Completed,Digital Wallet,114.63,0.0,89.0,17.19,2.0,903.1099999999999,451.55499999999995,0.0,8,5
ORD-00012038,CUS-000060,2025-03-23,Store,STR-016,In Store,Completed,Buy Now Pay Later,814.79,71.98,0.0,111.42,3.0,1017.7399999999998,339.2466666666666,211.0,3,6
ORD-00017201,CUS-000060,2025-09-07,Mobile,,Home Delivery,Completed,EFT,765.83,55.51,0.0,106.55,4.0,1832.5299999999997,458.13249999999994,168.0,9,6
ORD-00017021,CUS-000060,2025-10-20,Mobile,,Courier,Completed,EFT,163.55,0.0,69.0,24.53,5.0,2598.3599999999997,519.6719999999999,43.0,10,0
ORD-00013105,CUS-000060,2026-01-04,Store,STR-046,In Store,Completed,Buy Now Pay Later,341.25,0.0,0.0,51.19,6.0,2761.91,460.3183333333333,76.0,1,6
ORD-00036083,CUS-000060,2026-02-07,Website,,Home Delivery,Completed,EFT,105.45,0.0,69.0,15.82,7.0,3103.1600000000003,443.3085714285715,34.0,2,5
ORD-00021333,CUS-000061,2022-12-11,Store,STR-036,In Store,Completed,Cash,1038.69,13.0,0.0,153.85,0.0,0.0,,,12,6
ORD-00009084,CUS-000061,2023-06-17,Website,,Click & Collect,Completed,Card,214.19,20.41,0.0,29.07,1.0,1038.69,1038.69,188.0,6,5
ORD-00007815,CUS-000061,2024-03-29,Store,STR-025,In Store,Completed,Cash,454.14,56.74,0.0,59.61,2.0,1252.88,626.44,286.0,3,4
ORD-00009705,CUS-000062,2021-02-19,Website,,Courier,Completed,Card,288.86,9.0,69.0,41.98,0.0,0.0,,,2,4
ORD-00012046,CUS-000062,2022-04-12,Marketplace,,Home Delivery,Completed,Cash,148.64,0.0,49.0,22.3,1.0,288.86,288.86,417.0,4,1
ORD-00011189,CUS-000062,2022-09-24,Website,,Home Delivery,Completed,Digital Wallet,85.64,0.0,89.0,12.85,2.0,437.5,218.75,165.0,9,5
ORD-00008020,CUS-000062,2025-08-26,Website,,Home Delivery,Completed,Card,21.8,0.0,89.0,3.27,3.0,523.1400000000001,174.38000000000002,1067.0,8,1
ORD-00008240,CUS-000062,2025-11-25,Store,STR-007,In Store,Completed,EFT,17.22,0.0,0.0,2.58,4.0,544.9399999999999,136.23499999999999,91.0,11,1
ORD-00037441,CUS-000062,2025-11-26,Store,STR-023,In Store,Completed,Card,568.0600000000001,63.85,0.0,75.63,5.0,562.16,112.43199999999999,1.0,11,2
ORD-00038909,CUS-000063,2020-08-07,Website,,Click & Collect,Completed,Digital Wallet,89.39,0.0,0.0,13.41,0.0,0.0,,,8,4
ORD-00036983,CUS-000063,2021-06-04,Store,STR-036,In Store,Completed,Buy Now Pay Later,134.47,0.0,0.0,20.17,1.0,89.39000000000001,89.39000000000001,301.0,6,4
ORD-00042025,CUS-000063,2022-08-08,Mobile,,Home Delivery,Completed,Buy Now Pay Later,1023.73,37.1,0.0,147.99,2.0,223.86000000000013,111.93000000000006,430.0,8,0
ORD-00032128,CUS-000063,2026-06-24,Website,,Home Delivery,Completed,Cash,230.59,0.0,89.0,34.59,3.0,1247.5900000000001,415.8633333333334,1416.0,6,2
ORD-00015513,CUS-000064,2020-08-24,Store,STR-017,In Store,Completed,Cash,368.44,0.0,0.0,55.27,0.0,0.0,,,8,0
ORD-00009570,CUS-000064,2021-10-28,Mobile,,Home Delivery,Completed,EFT,48.48,4.85,69.0,6.54,1.0,368.44,368.44,430.0,10,3
ORD-00041204,CUS-000064,2022-05-01,Website,,Home Delivery,Completed,Card,46.7,9.34,49.0,5.6,2.0,416.92,208.46,185.0,5,6
ORD-00031931,CUS-000065,2024-08-10,Website,,Home Delivery,Completed,Cash,363.65,0.96,49.0,54.4,0.0,0.0,,,8,5
ORD-00028071,CUS-000065,2025-10-10,Website,,Home Delivery,Completed,Buy Now Pay Later,110.39,6.81,49.0,15.54,1.0,363.65,363.65,426.0,10,4
ORD-00020907,CUS-000067,2020-02-25,Marketplace,,Click & Collect,Completed,EFT,317.69000000000005,18.13,0.0,44.93,0.0,0.0,,,2,1
ORD-00032778,CUS-000067,2022-01-14,Store ,STR-047,In Store,Completed,Digital Wallet,118.17,0.0,0.0,17.73,1.0,317.69000000000005,317.69000000000005,689.0,1,4
ORD-00002417,CUS-000067,2022-06-03,Store,STR-015,In Store,Completed,EFT,190.3,9.52,0.0,27.12,2.0,435.86000000000007,217.93000000000004,140.0,6,4
ORD-00008749,CUS-000067,2022-11-14,Store,STR-005,In Store,Completed,Digital Wallet,238.44,0.0,0.0,35.77,3.0,626.1600000000001,208.72000000000003,164.0,11,0
ORD-00006717,CUS-000067,2024-04-18,Store,STR-029,In Store,Completed,Cash,81.95,0.0,0.0,12.29,4.0,864.6,216.15,521.0,4,3
ORD-00012924,CUS-000067,2025-03-10,Mobile,,Home Delivery,Completed,Buy Now Pay Later,59.32,0.0,49.0,8.9,5.0,946.5500000000001,189.31,326.0,3,0
ORD-00002179,CUS-000068,2020-01-28,Website,,Click & Collect,Completed,Cash,98.08,9.81,0.0,13.24,0.0,0.0,,,1,1
ORD-00026381,CUS-000068,2020-12-19,Store,STR-004,In Store,Completed,Card,161.46,0.0,0.0,24.22,1.0,98.08000000000001,98.08000000000001,326.0,12,5
ORD-00026681,CUS-000068,2022-09-21,Website,,Courier,Completed,Card,84.74,0.0,49.0,12.71,2.0,259.53999999999996,129.76999999999998,641.0,9,2
ORD-00034935,CUS-000068,2022-12-08,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,38.94,0.0,49.0,5.84,3.0,344.28,114.75999999999999,78.0,12,3
ORD-00017978,CUS-000068,2025-05-16,Marketplace,,Click & Collect,Completed,Card,246.62,36.99,0.0,31.44,4.0,383.2199999999999,95.80499999999998,890.0,5,4
ORD-00012772,CUS-000069,2020-07-06,Website,,Click & Collect,Completed,Cash,45.33,13.6,0.0,4.76,0.0,0.0,,,7,0
ORD-00041689,CUS-000069,2021-11-07,Store,STR-042,In Store,Completed,Buy Now Pay Later,70.86,0.0,0.0,10.63,1.0,45.33,45.33,489.0,11,6
ORD-00031154,CUS-000069,2024-05-15,Mobile,,Courier,Completed,Card,256.98,0.0,49.0,38.55,2.0,116.19,58.095,920.0,5,2
ORD-00014523,CUS-000070,2020-09-04,Store,STR-014,In Store,Completed,Digital Wallet,66.52,0.0,0.0,9.98,0.0,0.0,,,9,4
ORD-00026804,CUS-000070,2021-04-11,Marketplace,,Home Delivery,Completed,Card,408.55,0.0,69.0,61.28,1.0,66.51999999999998,66.51999999999998,219.0,4,6
ORD-00013161,CUS-000070,2022-01-28,Store,STR-009,In Store,Completed,Buy Now Pay Later,79.33,0.0,0.0,11.9,2.0,475.07,237.535,292.0,1,4
ORD-00004303,CUS-000070,2026-06-23,marketplace,,Click  & Collect,Completed,Digital Wallet,192.77,38.55,0.0,23.13,3.0,554.4000000000001,184.80000000000004,1607.0,6,1
ORD-00032200,CUS-000072,2022-10-24,Mobile,,Click & Collect,Completed,Card,93.02,0.0,0.0,13.95,0.0,0.0,,,10,0
ORD-00014719,CUS-000072,2023-06-30,Website,,Click & Collect,Completed,Buy Now Pay Later,79.58,5.78,0.0,11.07,1.0,93.02,93.02,249.0,6,4
ORD-00000569,CUS-000072,2026-04-06,Store,STR-027,In Store,Completed,Buy Now Pay Later,634.97,48.88,0.0,87.91,2.0,172.60000000000002,86.30000000000001,1011.0,4,0
ORD-00031235,CUS-000073,2022-03-20,website,,Click & Collect,Completed,Digital Wallet,232.03,34.8,0.0,29.58,0.0,0.0,,,3,6
ORD-00035122,CUS-000074,2020-07-15,Store,STR-012,In Store,Completed,EFT,80.29,0.0,0.0,12.04,0.0,0.0,,,7,2
ORD-00009030,CUS-000074,2020-12-29,Store,STR-040,In Store,Completed,Digital Wallet,216.64,4.11,0.0,31.88,1.0,80.29000000000002,80.29000000000002,167.0,12,1
ORD-00042530,CUS-000074,2021-10-07,Store,STR-048,In Store,Completed,Digital Wallet,256.97,0.0,0.0,38.55,2.0,296.93000000000006,148.46500000000003,282.0,10,3
ORD-00015397,CUS-000074,2022-09-10,Store,STR-006,In Store,Completed,Digital Wallet,209.86,0.0,0.0,31.48,3.0,553.9,184.63333333333333,338.0,9,5
ORD-00035929,CUS-000074,2023-09-26,Marketplace,,Home Delivery,Completed,Cash,64.28,0.0,49.0,9.64,4.0,763.7600000000001,190.94000000000003,381.0,9,1
ORD-00035904,CUS-000074,2026-04-07,Store,STR-042,In Store,Completed,EFT,198.88,2.03,0.0,29.53,5.0,828.0400000000001,165.608,924.0,4,1
ORD-00025204,CUS-000075,2022-06-06,Store,STR-029,In Store,Completed,EFT,150.65,5.27,0.0,21.81,0.0,0.0,,,6,0
ORD-00041777,CUS-000075,2022-08-21,Store,STR-022,In Store,Completed,Buy Now Pay Later,231.72,46.34,0.0,27.81,1.0,150.65,150.65,76.0,8,6
ORD-00033905,CUS-000075,2022-12-20,Store,STR-007,In Store,Completed,Cash,139.66,0.0,0.0,20.95,2.0,382.37,191.185,121.0,12,1
ORD-00032360,CUS-000075,2025-03-10,Store,STR-035,In Store,Completed,Buy Now Pay Later,82.7,0.0,0.0,12.4,3.0,522.03,174.01,811.0,3,0
ORD-00007302,CUS-000075,2026-05-01,Store,STR-016,In Store,Completed,Buy Now Pay Later,535.03,0.0,0.0,80.25,4.0,604.73,151.1825,417.0,5,4
ORD-00002430,CUS-000076,2020-05-12,Website,,Click & Collect,Completed,Digital Wallet,407.99,5.71,0.0,60.34,0.0,0.0,,,5,1
ORD-00019116,CUS-000076,2021-01-28,Store,STR-015,In Store,Completed,EFT,578.0,0.0,0.0,86.7,1.0,407.99,407.99,261.0,1,3
ORD-00010002,CUS-000076,2021-06-29,Store,STR-018,In Store,Completed,Buy Now Pay Later,464.41,4.27,0.0,69.02,2.0,985.99,492.995,152.0,6,1
ORD-00001468,CUS-000076,2023-02-09,Store,STR-002,In Store,Completed,Buy Now Pay Later,147.61,0.0,0.0,22.14,3.0,1450.4,483.4666666666667,590.0,2,3
ORD-00012840,CUS-000077,2023-10-29,Mobile,,Home Delivery,Completed,EFT,244.27,35.29,69.0,31.35,0.0,0.0,,,10,6
ORD-00028791,CUS-000077,2023-12-09,Website,,Click & Collect,Completed,Digital Wallet,237.12,23.71,0.0,32.01,1.0,244.26999999999998,244.26999999999998,41.0,12,5
ORD-00019731,CUS-000077,2026-06-09,Website,,Click & Collect,Completed,Digital Wallet,783.5,0.0,0.0,117.52,2.0,481.3899999999999,240.69499999999994,913.0,6,1
ORD-00023584,CUS-000078,2020-11-03,Store,STR-025,In Store,Completed,Digital Wallet,232.24,0.0,0.0,34.84,0.0,0.0,,,11,1
ORD-00037483,CUS-000078,2022-03-13,Store,STR-027,In Store,Completed,Cash,352.74,0.0,0.0,52.91,1.0,232.24,232.24,495.0,3,6
ORD-00035670,CUS-000078,2022-05-08,Marketplace,,Click & Collect,Completed,EFT,113.16,7.949999999999999,0.0,15.78,2.0,584.98,292.49,56.0,5,6
ORD-00043428,CUS-000079,2020-07-09,Website,,Home Delivery,Completed,Buy Now Pay Later,75.26,3.76,49.0,10.72,0.0,0.0,,,7,3
ORD-00009777,CUS-000079,2020-08-09,Mobile,,Home Delivery,Completed,EFT,265.35,0.0,89.0,39.8,1.0,75.25999999999999,75.25999999999999,31.0,8,6
ORD-00008095,CUS-000079,2020-12-16,Store,STR-040,In Store,Completed,EFT,135.17,0.0,0.0,20.28,2.0,340.61,170.305,129.0,12,2
ORD-00007411,CUS-000080,2023-01-20,Store,STR-039,In Store,Completed,Card,102.32,5.12,0.0,14.58,0.0,0.0,,,1,4
ORD-00012497,CUS-000080,2024-06-28,Website,,Home Delivery,Completed,EFT,93.95,9.4,69.0,12.68,1.0,102.31999999999998,102.31999999999998,525.0,6,4
ORD-00009146,CUS-000080,2026-07-19,Store,STR-016,In Store,Completed,Card,57.02,0.0,0.0,8.55,2.0,196.26999999999998,98.13499999999999,751.0,7,6
ORD-00013531,CUS-000081,2020-08-22,Store,STR-034,In Store,Completed,Buy Now Pay Later,258.78,0.0,0.0,38.82,0.0,0.0,,,8,5
ORD-00018481,CUS-000081,2022-05-07,Store,STR-029,In Store,Completed,Card,273.01,6.79,0.0,39.93,1.0,258.78,258.78,623.0,5,5
ORD-00019634,CUS-000081,2022-07-09,Store,STR-033,In Store,Completed,Card,90.6,0.0,0.0,13.59,2.0,531.79,265.895,63.0,7,5
ORD-00040878,CUS-000081,2024-02-16,Store,STR-026,In Store,Completed,EFT,457.51,0.0,0.0,68.63,3.0,622.3900000000001,207.46333333333337,587.0,2,4
ORD-00013963,CUS-000082,2025-11-14,Website,,Click & Collect,Completed,Cash,75.26,0.0,0.0,11.29,0.0,0.0,,,11,4
ORD-00004249,CUS-000082,2025-11-18,Store,STR-004,In Store,Completed,Buy Now Pay Later,89.21,0.0,0.0,13.38,1.0,75.26,75.26,4.0,11,1
ORD-00005158,CUS-000083,2020-06-13,Store,STR-032,In Store,Completed,EFT,38.5,7.7,0.0,4.62,0.0,0.0,,,6,5
ORD-00043619,CUS-000083,2021-01-25,Store,STR-012,In Store,Completed,EFT,243.5,12.18,0.0,34.7,1.0,38.5,38.5,226.0,1,0
ORD-00018671,CUS-000083,2021-12-04,Store,STR-017,In Store,Completed,Buy Now Pay Later,1070.95,0.0,0.0,160.64,2.0,282.0,141.0,313.0,12,5
ORD-00036985,CUS-000083,2026-05-09,Mobile,,Home Delivery,Completed,Cash,83.29,0.0,89.0,12.49,3.0,1352.95,450.98333333333335,1617.0,5,5
ORD-00030072,CUS-000084,2020-03-14,Mobile,,Home Delivery,Completed,Card,130.6,0.0,49.0,19.59,0.0,0.0,,,3,5
ORD-00028599,CUS-000084,2022-04-14,Store,STR-029,In Store,Completed,Card,801.4,106.24,0.0,104.27,1.0,130.60000000000002,130.60000000000002,761.0,4,3
ORD-00035347,CUS-000084,2023-10-22,Website,,Home Delivery,Completed,EFT,182.56,0.0,89.0,27.38,2.0,932.0,466.0,556.0,10,6
ORD-00011039,CUS-000085,2020-05-30,Website,,Home Delivery,Completed,Cash,229.5,11.48,69.0,32.7,0.0,0.0,,,5,5
ORD-00014699,CUS-000085,2022-10-30,Website,,Click & Collect,Completed,Buy Now Pay Later,328.62,0.0,0.0,49.29,1.0,229.5,229.5,883.0,10,6
ORD-00024399,CUS-000085,2025-12-05,Website,,Home Delivery,Completed,Card,307.28000000000003,0.0,69.0,46.09,2.0,558.1200000000001,279.06000000000006,1132.0,12,4
ORD-00019441,CUS-000085,2026-02-10,Store ,STR-047,In Store,Completed,Card,48.69,4.87,0.0,6.57,3.0,865.4000000000001,288.4666666666667,67.0,2,1
ORD-00000668,CUS-000086,2022-05-15,Marketplace,,Home Delivery,Completed,Cash,19.22,2.88,69.0,2.45,0.0,0.0,,,5,6
ORD-00041680,CUS-000086,2023-03-27,Mobile,,Home Delivery,Completed,Cash,384.31,8.92,69.0,56.31,1.0,19.21999999999997,19.21999999999997,316.0,3,0
ORD-00001403,CUS-000086,2023-04-05,Store,STR-002,In Store,Completed,Digital Wallet,273.62,0.0,0.0,41.04,2.0,403.5300000000001,201.76500000000004,9.0,4,2
ORD-00001771,CUS-000086,2024-12-02,Website,,Click & Collect,Completed,Buy Now Pay Later,58.19,5.82,0.0,7.86,3.0,677.1500000000001,225.7166666666667,607.0,12,0
ORD-00013619,CUS-000087,2020-11-29,Store,STR-008,In Store,Completed,EFT,710.12,0.0,0.0,106.52,0.0,0.0,,,11,6
ORD-00001827,CUS-000087,2024-05-19,Store,STR-026,In Store,Completed,Cash,162.14,4.58,0.0,23.63,1.0,710.12,710.12,1267.0,5,6
ORD-00031921,CUS-000087,2025-05-01,Website,,Home Delivery,Completed,Cash,489.39,4.12,89.0,72.79,2.0,872.2600000000001,436.13000000000005,347.0,5,3
ORD-00043611,CUS-000088,2022-08-13,Website,,Click & Collect,Completed,Digital Wallet,404.93,0.0,0.0,60.74,0.0,0.0,,,8,5
ORD-00041867,CUS-000088,2022-11-23,Mobile,,Courier,Completed,Digital Wallet,288.91,0.0,49.0,43.34,1.0,404.93,404.93,102.0,11,2
ORD-00041548,CUS-000089,2021-02-17,Website,,Home Delivery,Completed,Digital Wallet,43.21,0.0,49.0,6.48,0.0,0.0,,,2,2
ORD-00035320,CUS-000091,2020-02-19,Store,STR-037,In Store,Completed,Buy Now Pay Later,230.59,0.0,0.0,34.59,0.0,0.0,,,2,2
ORD-00017078,CUS-000091,2021-04-14,Mobile,,Click & Collect,Completed,Card,240.89,3.09,0.0,35.67,1.0,230.59000000000003,230.59000000000003,420.0,4,2
ORD-00044362,CUS-000091,2022-09-03,Store,STR-036,In Store,Completed,Buy Now Pay Later,39.47,0.0,0.0,5.92,2.0,471.48,235.74,507.0,9,5
ORD-00008519,CUS-000092,2020-07-22,Store,STR-014,In Store,Completed,Buy Now Pay Later,59.26,0.0,0.0,8.89,0.0,0.0,,,7,2
ORD-00000655,CUS-000092,2022-09-07,Website,,Courier,Completed,Digital Wallet,309.78,4.33,89.0,45.82,1.0,59.25999999999999,59.25999999999999,777.0,9,2
ORD-00003438,CUS-000093,2020-01-09,Store ,STR-025,In Store,Completed,Buy Now Pay Later,125.61,0.0,0.0,18.84,0.0,0.0,,,1,3
ORD-00042519,CUS-000093,2020-04-24,Store,STR-021,In Store,Completed,EFT,161.12,0.0,0.0,24.17,1.0,125.61000000000001,125.61000000000001,106.0,4,4
ORD-00032633,CUS-000093,2020-04-29,Store,STR-031,In Store,Completed,Digital Wallet,253.26,31.49,0.0,33.27,2.0,286.73,143.365,5.0,4,2
ORD-00029693,CUS-000093,2022-04-13,Mobile,,Home Delivery,Completed,EFT,164.15,16.42,69.0,22.16,3.0,539.99,179.99666666666667,714.0,4,2
ORD-00033608,CUS-000093,2023-10-18,Website,,Courier,Completed,EFT,109.81,0.0,89.0,16.47,4.0,704.1400000000001,176.03500000000003,553.0,10,2
ORD-00023317,CUS-000094,2020-02-14,Marketplace,,Home Delivery,Completed,Card,292.63,8.31,49.0,42.65,0.0,0.0,,,2,4
ORD-00002745,CUS-000094,2020-02-24,Store,STR-037,In Store,Completed,Digital Wallet,168.57,18.0,0.0,22.59,1.0,292.63,292.63,10.0,2,0
ORD-00030059,CUS-000094,2025-11-22,Website,,Home Delivery,Completed,Digital Wallet,1012.31,0.0,0.0,151.85,2.0,461.20000000000005,230.60000000000002,2098.0,11,5
ORD-00027626,CUS-000095,2020-10-01,Website,,Click & Collect,Completed,EFT,153.7,0.0,0.0,23.05,0.0,0.0,,,10,3
ORD-00029843,CUS-000095,2024-01-28,Mobile,,Home Delivery,Completed,Card,309.26,4.63,89.0,45.69,1.0,153.7,153.7,1214.0,1,6
ORD-00019751,CUS-000095,2026-01-21,Website,,Courier,Completed,Cash,20.05,0.0,69.0,3.01,2.0,462.96,231.48,724.0,1,2
ORD-00038563,CUS-000096,2021-03-06,Store,STR-047,In Store,Completed,Card,222.5,0.0,0.0,33.38,0.0,0.0,,,3,5
ORD-00036030,CUS-000097,2022-03-16,Store,STR-027,In Store,Completed,Card,196.87,0.0,0.0,29.53,0.0,0.0,,,3,2
ORD-00016591,CUS-000097,2024-07-21,Store,STR-037,In  Store,Completed,Buy Now Pay Later,85.63,0.0,0.0,12.84,1.0,196.87,196.87,858.0,7,6
ORD-00042267,CUS-000097,2025-06-24,Website,,Home Delivery,Completed,Buy Now Pay Later,254.24,50.85,69.0,30.51,2.0,282.5,141.25,338.0,6,1
ORD-00027148,CUS-000098,2020-11-05,Website,,Home Delivery,Completed,Cash,68.88,10.33,69.0,8.78,0.0,0.0,,,11,3
ORD-00010949,CUS-000098,2023-03-12,Mobile,,Home Delivery,Completed,Card,44.98,2.25,69.0,6.41,1.0,68.88,68.88,857.0,3,6
ORD-00015333,CUS-000099,2021-07-15,Website,,Home Delivery,Completed,EFT,182.24,36.45,69.0,21.87,0.0,0.0,,,7,3
ORD-00041775,CUS-000099,2022-09-04,Mobile,,Click & Collect,Completed,Cash,363.62,0.0,0.0,54.54,1.0,182.24,182.24,416.0,9,6
ORD-00010501,CUS-000099,2025-06-28,Store,STR-043,In Store,Completed,Card,291.47,17.08,0.0,41.16,2.0,545.86,272.93,1028.0,6,5
ORD-00033954,CUS-000100,2021-01-30,Mobile,,Click & Collect,Completed,Cash,19.22,0.0,0.0,2.88,0.0,0.0,,,1,5
ORD-00020394,CUS-000100,2024-02-02,Store,STR-044,In Store,Completed,EFT,73.25,0.0,0.0,10.99,1.0,19.22,19.22,1098.0,2,4
ORD-00034156,CUS-000100,2024-05-09,Store,STR-009,In Store,Completed,Cash,458.8,0.0,0.0,68.82,2.0,92.46999999999997,46.234999999999985,97.0,5,3
ORD-00027827,CUS-000100,2026-08-05,Store,STR-012,In Store,Completed,Digital Wallet,57.510000000000005,0.0,0.0,8.63,3.0,551.2700000000001,183.7566666666667,818.0,8,2
ORD-00022909,CUS-000101,2023-03-05,Marketplace,,Home Delivery,Completed,Card,249.7,26.56,89.0,33.47,0.0,0.0,,,3,6
ORD-00041836,CUS-000102,2024-05-19,Website,,Home Delivery,Completed,Card,357.78,20.48,69.0,50.6,0.0,0.0,,,5,6
ORD-00001369,CUS-000103,2021-04-03,Website,,Home Delivery,Completed,Cash,53.56,0.0,69.0,8.03,0.0,0.0,,,4,5
ORD-00034279,CUS-000103,2024-07-04,Mobile,,Courier,Completed,Digital Wallet,240.16,0.0,69.0,36.02,1.0,53.56000000000003,53.56000000000003,1188.0,7,3
ORD-00017150,CUS-000103,2026-03-21,Mobile,,Click & Collect,Completed,Card,657.29,0.0,0.0,98.59,2.0,293.72,146.86,625.0,3,5
ORD-00013055,CUS-000103,2026-05-19,Store,STR-035,In Store,Completed,Cash,229.72,12.46,0.0,32.59,3.0,951.01,317.00333333333333,59.0,5,1
ORD-00038132,CUS-000104,2020-01-09,Mobile,,Home Delivery,Completed,EFT,218.86,0.0,49.0,32.83,0.0,0.0,,,1,3
ORD-00006516,CUS-000104,2020-06-18,Store,STR-010,In Store,Completed,Cash,66.45,0.0,0.0,9.97,1.0,218.86,218.86,161.0,6,3
ORD-00016213,CUS-000104,2021-10-29,Store,STR-014,In Store,Completed,Card,42.61,0.0,0.0,6.39,2.0,285.31,142.655,498.0,10,4
ORD-00009436,CUS-000104,2022-07-29,Store,STR-001,In Store,Completed,Card,173.31,22.15,0.0,22.67,3.0,327.92,109.30666666666667,273.0,7,4
ORD-00037847,CUS-000104,2024-09-09,Store,STR-033,In Store,Completed,Cash,172.26,7.67,0.0,24.69,4.0,501.23,125.3075,773.0,9,0
ORD-00028621,CUS-000105,2021-08-20,Website,,Home Delivery,Completed,Cash,419.06,0.0,49.0,62.86,0.0,0.0,,,8,4
ORD-00027546,CUS-000105,2023-04-06,Store,STR-042,In Store,Completed,Digital Wallet,135.57,0.0,0.0,20.34,1.0,419.06,419.06,594.0,4,3
ORD-00032651,CUS-000105,2025-08-13,Store,STR-031,In Store,Completed,Card,71.22,0.0,0.0,10.68,2.0,554.63,277.315,860.0,8,2
ORD-00013191,CUS-000106,2020-01-20,Website,,Home Delivery,Completed,Cash,176.42,15.22,69.0,24.18,0.0,0.0,,,1,0
ORD-00041223,CUS-000106,2023-04-14,Store,STR-011,In Store,Completed,Card,473.2,0.0,0.0,70.98,1.0,176.42000000000002,176.42000000000002,1180.0,4,4
ORD-00037127,CUS-000106,2025-02-03,Website,,Home Delivery,Completed,EFT,87.09,0.81,69.0,12.94,2.0,649.6199999999999,324.80999999999995,661.0,2,0
ORD-00016029,CUS-000106,2025-05-21,Mobile,,Click & Collect,Completed,EFT,288.66,33.260000000000005,0.0,38.31,3.0,736.7099999999998,245.56999999999994,107.0,5,2
ORD-00044091,CUS-000107,2020-04-28,Store,STR-049,In Store,Completed,Card,289.86,19.37,0.0,40.57,0.0,0.0,,,4,1
ORD-00001033,CUS-000108,2025-12-04,Mobile,,Home Delivery,Completed,Cash,37.77,5.67,69.0,4.82,0.0,0.0,,,12,3
ORD-00023285,CUS-000109,2023-02-02,Store,STR-033,In Store,Completed,Digital Wallet,364.14,0.0,0.0,54.62,0.0,0.0,,,2,3
ORD-00015763,CUS-000109,2023-07-17,Website,,Home Delivery,Completed,Card,151.12,8.9,89.0,21.33,1.0,364.14,364.14,165.0,7,0
ORD-00026706,CUS-000109,2025-03-16,Mobile,,Home Delivery,Completed,Buy Now Pay Later,551.12,4.23,0.0,82.03,2.0,515.2600000000001,257.63000000000005,608.0,3,6
ORD-00002149,CUS-000109,2026-02-01,Website,,Home Delivery,Completed,Cash,141.71,0.0,49.0,21.26,3.0,1066.3799999999999,355.46,322.0,2,6
ORD-00015739,CUS-000110,2022-10-12,Website,,Home Delivery,Completed,Cash,160.11,0.0,89.0,24.02,0.0,0.0,,,10,2
ORD-00025166,CUS-000110,2024-02-26,Mobile,,Home Delivery,Completed,Buy Now Pay Later,377.28,0.0,69.0,56.59,1.0,160.11,160.11,502.0,2,0
ORD-00000892,CUS-000110,2025-06-15,Store,STR-031,In Store,Completed,Card,155.85,0.0,0.0,23.38,2.0,537.39,268.695,475.0,6,6
ORD-00030540,CUS-000111,2022-05-05,Mobile,,Courier,Completed,Cash,281.35,0.0,69.0,42.2,0.0,0.0,,,5,3
ORD-00028465,CUS-000111,2022-06-01,Website,,Home Delivery,Completed,EFT,85.96,0.0,49.0,12.89,1.0,281.35,281.35,27.0,6,2
ORD-00031038,CUS-000111,2022-06-05,Store,STR-014,In Store,Completed,Buy Now Pay Later,235.84,0.0,0.0,35.38,2.0,367.31000000000006,183.65500000000003,4.0,6,6
