review_id,customer_id,product_id,order_item_id,review_date,rating,review_title,review_text,verified_purchase
REV-0000237,CUS-008192,PRD-00333,ITM-000020910,2021-12-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000238,CUS-008421,PRD-00742,ITM-000054603,2020-07-17,2,,,True
REV-0000239,CUS-006658,PRD-00456,ITM-000061789,2021-06-11,1,Product quality was disap,Product quality was disappointing.,True
REV-0000240,CUS-002344,PRD-00011,ITM-000055607,2022-12-31,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000241,CUS-000748,PRD-00272,ITM-000019460,2023-02-03,1,Product quality was disap,Product quality was disappointing.,True
REV-0000242,CUS-005351,PRD-00066,ITM-000061074,2021-07-23,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000243,CUS-002512,PRD-00669,ITM-000066827,2021-07-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000244,CUS-007440,PRD-00882,ITM-000034073,2025-05-20,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000245,CUS-008257,PRD-00749,ITM-000033844,2023-07-13,2,Product quality was disap,Product quality was disappointing.,True
REV-0000246,CUS-003135,PRD-00804,ITM-000058064,2022-09-30,1,,,True
REV-0000247,CUS-010953,PRD-00069,ITM-000048242,2023-05-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000248,CUS-003328,PRD-00079,ITM-000009696,2021-09-12,4,,,True
REV-0000249,CUS-011242,PRD-00734,ITM-000009887,2024-01-03,2,Product quality was disap,Product quality was disappointing.,True
REV-0000250,CUS-003060,PRD-00435,ITM-000031810,2025-11-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000251,CUS-007917,PRD-00332,ITM-000048711,2022-06-01,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000252,CUS-008522,PRD-00130,ITM-000013025,2025-02-25,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000253,CUS-007723,PRD-00169,ITM-000034402,2024-11-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000254,CUS-001659,PRD-00701,ITM-000046186,2022-06-17,4,,,True
REV-0000255,CUS-008298,PRD-00194,ITM-000073369,2022-07-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000256,CUS-001240,PRD-00395,ITM-000071906,2023-08-05,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000257,CUS-009369,PRD-00342,ITM-000002827,2023-05-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0000258,CUS-002040,PRD-00249,ITM-000038091,2023-09-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000259,CUS-010445,PRD-00502,ITM-000034498,2023-01-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000260,CUS-005344,PRD-00857,ITM-000026211,2022-05-31,1,Product quality was disap,Product quality was disappointing.,True
REV-0000261,CUS-008050,PRD-00799,ITM-000034018,2024-02-28,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000262,CUS-003363,PRD-00261,ITM-000025636,2026-02-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000263,CUS-000166,PRD-00789,ITM-000046019,2025-05-04,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000264,CUS-002144,PRD-00504,ITM-000043810,2023-09-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000265,,PRD-00650,ITM-000078909,2025-04-21,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000266,CUS-003589,PRD-00483,ITM-000051642,2024-10-26,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000267,CUS-003716,PRD-00517,ITM-000011270,2023-12-27,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000268,CUS-006397,PRD-00637,ITM-000026239,2025-12-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000269,CUS-004879,PRD-00605,ITM-000017310,2025-02-27,1,,,True
REV-0000270,CUS-009724,PRD-00762,ITM-000039315,2026-05-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000271,CUS-010890,PRD-00321,ITM-000041377,2021-01-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000272,CUS-000721,PRD-00084,ITM-000062660,2022-05-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0000273,CUS-006138,PRD-00866,ITM-000075992,2021-06-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000274,,PRD-00454,ITM-000065587,2023-04-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000275,CUS-006225,PRD-00427,ITM-000005761,2026-04-10,2,Product quality was disap,Product quality was disappointing.,True
REV-0000276,CUS-007694,PRD-00873,ITM-000047766,2023-10-25,2,Product quality was disap,Product quality was disappointing.,True
REV-0000277,CUS-004173,PRD-00567,ITM-000000243,2023-09-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000278,CUS-002294,PRD-00683,ITM-000072062,2025-03-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000279,CUS-009644,PRD-00113,ITM-000014976,2023-11-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000280,CUS-009619,PRD-00363,ITM-000005669,2022-10-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000281,CUS-010161,PRD-00482,ITM-000006042,2026-05-24,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000282,CUS-005286,PRD-00134,ITM-000022818,2024-03-21,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000283,CUS-000881,PRD-00742,ITM-000043663,2025-08-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000284,CUS-008227,PRD-00769,ITM-000076897,2024-02-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000285,CUS-000187,PRD-00238,ITM-000005107,2023-03-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000286,CUS-011941,PRD-00091,ITM-000036990,2022-11-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000287,CUS-002083,PRD-00391,ITM-000027515,2023-10-15,5,,,True
REV-0000288,CUS-004242,PRD-00348,ITM-000043353,2026-07-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000289,CUS-004606,PRD-00818,ITM-000061996,2022-06-14,2,Product quality was disap,Product quality was disappointing.,True
REV-0000290,CUS-006450,PRD-00231,ITM-000047428,2023-07-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000291,CUS-007428,PRD-00114,ITM-000051182,2026-09-21,2,Product quality was disap,Product quality was disappointing.,True
REV-0000292,CUS-003429,PRD-00400,ITM-000021762,2020-05-29,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000293,CUS-001969,PRD-00786,ITM-000067788,2024-02-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000294,CUS-011089,PRD-00249,ITM-000076896,2024-07-30,1,Product quality was disap,Product quality was disappointing.,True
REV-0000295,CUS-006054,PRD-00359,ITM-000018768,2026-05-16,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000296,CUS-011211,PRD-00341,ITM-000022356,2020-03-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000297,CUS-002092,PRD-00231,ITM-000052965,2026-03-30,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000298,CUS-003598,PRD-00579,ITM-000039626,2021-11-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000299,,PRD-00508,ITM-000075608,2021-10-12,1,Product quality was disap,Product quality was disappointing.,True
REV-0000300,CUS-009171,PRD-00455,ITM-000058334,2022-05-01,4,,,True
REV-0000301,CUS-007545,PRD-00074,ITM-000076683,2022-06-16,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000302,CUS-005786,PRD-00555,ITM-000008904,2021-11-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000303,CUS-010914,PRD-00166,ITM-000008047,2020-06-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000304,CUS-011174,PRD-00661,ITM-000009917,2022-02-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000305,CUS-004695,PRD-00001,ITM-000005082,2025-08-22,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000306,CUS-001391,PRD-00577,ITM-000072208,2024-01-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000307,,PRD-00815,ITM-000079383,2021-04-18,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000308,CUS-003864,PRD-00854,ITM-000009434,2021-07-11,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000309,CUS-003282,PRD-00226,ITM-000063653,2020-07-07,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000310,CUS-004203,PRD-00398,ITM-000050202,2020-11-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000311,CUS-003490,PRD-00324,ITM-000022126,2024-05-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000312,CUS-003709,PRD-00522,ITM-000031317,2024-02-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000313,CUS-004066,PRD-00767,ITM-000024649,2026-09-02,4,,,True
REV-0000314,CUS-010153,PRD-00317,ITM-000060415,2026-07-03,3,,,True
REV-0000315,CUS-008995,PRD-00184,ITM-000051579,2025-05-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000316,,PRD-00418,ITM-000036154,2023-04-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000317,CUS-008352,PRD-00519,ITM-000013988,2020-06-24,1,,,True
REV-0000318,CUS-008157,PRD-00509,ITM-000061697,2020-09-13,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000319,CUS-004128,PRD-00890,ITM-000004240,2025-08-09,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000320,CUS-006710,PRD-00203,ITM-000042064,2025-11-25,4,,,True
REV-0000321,CUS-008576,PRD-00401,ITM-000060974,2021-06-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000322,CUS-003286,PRD-00328,ITM-000005911,2021-08-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000323,CUS-000159,PRD-00777,ITM-000061349,2021-10-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000324,CUS-005193,PRD-00456,ITM-000028604,2020-04-26,3,,,True
REV-0000325,CUS-001634,PRD-00848,ITM-000047804,2020-05-15,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000326,CUS-011471,PRD-00496,ITM-000046759,2022-06-23,2,Product quality was disap,Product quality was disappointing.,True
REV-0000327,CUS-006860,PRD-00290,ITM-000014903,2025-10-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000328,CUS-011769,PRD-00541,ITM-000078787,2022-06-07,2,Product quality was disap,Product quality was disappointing.,True
REV-0000329,CUS-009719,PRD-00900,ITM-000040190,2023-12-28,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000330,CUS-004342,PRD-00868,ITM-000044062,2026-10-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000331,CUS-010777,PRD-00196,ITM-000004301,2023-05-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000332,CUS-007462,PRD-00783,ITM-000018654,2020-05-30,4,,,True
REV-0000333,CUS-008209,PRD-00613,ITM-000011916,2020-09-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000334,CUS-004187,PRD-00129,ITM-000078533,2022-01-17,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000335,CUS-006325,PRD-00500,ITM-000034464,2020-09-20,4,,,True
REV-0000336,CUS-002318,PRD-00358,ITM-000040419,2026-07-13,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000337,CUS-007310,PRD-00534,ITM-000031471,2021-03-10,2,Product quality was disap,Product quality was disappointing.,True
REV-0000338,CUS-000160,PRD-00100,ITM-000035697,2025-11-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000339,CUS-000206,PRD-00483,ITM-000003327,2020-07-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000340,CUS-003211,PRD-00216,ITM-000044628,2023-04-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000341,CUS-011613,PRD-00392,ITM-000065485,2025-02-28,1,Product quality was disap,Product quality was disappointing.,True
REV-0000342,CUS-005424,PRD-00884,ITM-000001887,2020-11-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000343,CUS-005381,PRD-00149,ITM-000076326,2021-03-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000344,CUS-008304,PRD-00786,ITM-000062697,2020-07-04,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000345,CUS-003983,PRD-00037,ITM-000007389,2024-02-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000346,CUS-005819,PRD-00087,ITM-000027297,2025-08-17,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000347,CUS-009478,PRD-00014,ITM-000011799,2022-04-07,2,Product quality was disap,Product quality was disappointing.,True
REV-0000348,CUS-010896,PRD-00002,ITM-000004727,2023-04-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000349,CUS-011510,PRD-00220,ITM-000021976,2024-08-28,4,,,True
REV-0000350,CUS-007595,PRD-00022,ITM-000048721,2021-08-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000351,CUS-000825,PRD-00583,ITM-000072810,2026-07-23,1,Product quality was disap,Product quality was disappointing.,True
REV-0000352,CUS-006289,PRD-00030,ITM-000077545,2020-07-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000353,CUS-004751,PRD-00337,ITM-000038250,2020-09-24,5,,,True
REV-0000354,CUS-002306,PRD-00814,ITM-000053963,2024-09-06,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000355,CUS-006787,PRD-00563,ITM-000010406,2020-08-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000356,CUS-011484,PRD-00660,ITM-000039094,2024-05-09,2,Product quality was disap,Product quality was disappointing.,True
REV-0000357,CUS-001547,PRD-00045,ITM-000032693,2023-05-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000358,CUS-010067,PRD-00091,ITM-000052735,2024-04-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000359,CUS-007768,PRD-00287,ITM-000009795,2021-10-20,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000360,CUS-002107,PRD-00835,ITM-000061071,2021-08-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000361,CUS-004531,PRD-00457,ITM-000050626,2024-01-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000362,CUS-001704,PRD-00028,ITM-000046733,2026-08-13,4,,,True
REV-0000363,CUS-008635,PRD-00765,ITM-000052070,2022-05-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000364,CUS-002626,PRD-00691,ITM-000000920,2022-03-15,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000365,CUS-002280,PRD-00020,ITM-000062828,2024-05-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000366,CUS-001919,PRD-00726,ITM-000052803,2020-10-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000367,CUS-004192,PRD-00871,ITM-000052482,2025-01-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000368,CUS-008062,PRD-00276,ITM-000067563,2022-01-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000369,CUS-007913,PRD-00510,ITM-000068941,2024-03-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000370,CUS-002726,PRD-00107,ITM-000010020,2023-08-26,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000371,CUS-001068,PRD-00099,ITM-000034526,2021-04-08,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000372,CUS-006600,PRD-00791,ITM-000069317,2023-08-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000373,CUS-006736,PRD-00413,ITM-000068496,2020-11-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000374,CUS-000930,PRD-00332,ITM-000005609,2022-07-23,4,,,True
REV-0000375,CUS-005335,PRD-00397,ITM-000003687,2024-02-29,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000376,CUS-008534,PRD-00532,ITM-000055079,2020-09-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000377,CUS-001136,PRD-00475,ITM-000025438,2021-10-11,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000378,CUS-009312,PRD-00322,ITM-000032501,2026-01-02,3,Good quality and exactly ,Good quality and exactly as expected.,True
