order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost,fulfillment_status,returned,customer_id,channel,fulfillment_method,payment_method,department,category,brand
ITM-000000159,ORD-00000094,PRD-00610,1,31.24,0.0,14.33,Fulfilled,0,CUS-001535,Mobile,Click & Collect,Cash,Electronics & Accessories,Smart Devices,Solara
ITM-000000160,ORD-00000094,PRD-00386,3,253.02,151.81,174.61,Fulfilled,0,CUS-001535,Mobile,Click & Collect,Cash,Beauty & Personal Care,Skincare,Pulse
ITM-000000161,ORD-00000095,PRD-00488,1,83.92,0.0,44.13,Fulfilled,0,CUS-008934,Marketplace,Click & Collect,EFT,Home & Living,Furniture,Solara
ITM-000000162,ORD-00000096,PRD-00226,2,239.29,0.0,136.42,Fulfilled,0,CUS-001064,Mobile,Home Delivery,Cash,Electronics & Accessories,Computer Accessories,Pulse
ITM-000000163,ORD-00000096,PRD-00397,2,87.73,0.0,44.33,Fulfilled,1,CUS-001064,Mobile,Home Delivery,Cash,Sport & Lifestyle,Fitness,Solara
ITM-000000164,ORD-00000097,PRD-00575,1,56.08,0.0,32.31,Fulfilled,0,CUS-007469,Store,In Store,EFT,Home & Living,Furniture,Solara
ITM-000000165,ORD-00000097,PRD-00354,1,31.6,0.0,23.69,Fulfilled,0,CUS-007469,Store,In Store,EFT,Beauty & Personal Care,Haircare,Mira
ITM-000000166,ORD-00000098,PRD-00057,2,192.23,0.0,92.39,Fulfilled,0,CUS-004936,Website,Click & Collect,EFT,Beauty & Personal Care,Cosmetics,Pulse
ITM-000000167,ORD-00000099,PRD-00731,1,62.67,0.0,42.75,Fulfilled,0,CUS-011894,Store,In Store,Cash,Sport & Lifestyle,Fitness,Aurelia Select
ITM-000000168,ORD-00000100,PRD-00150,1,258.39,0.0,191.73,Fulfilled,0,CUS-003348,Store,In Store,Card,Electronics & Accessories,Smart Devices,Mira
ITM-000000169,ORD-00000100,PRD-00026,1,75.95,11.39,47.42,Fulfilled,0,CUS-003348,Store,In Store,Card,Electronics & Accessories,Smart Devices,Luma
ITM-000000170,ORD-00000101,PRD-00422,1,148.29,0.0,71.19,Fulfilled,0,CUS-002425,Store,In Store,Card,Electronics & Accessories,Computer Accessories,Nova
ITM-000000171,ORD-00000102,PRD-00098,1,45.59,0.0,26.27,Fulfilled,0,CUS-009784,Store,In Store,Digital Wallet,Beauty & Personal Care,Skincare,Orion
ITM-000000172,ORD-00000103,PRD-00065,1,138.55,0.0,102.03,Fulfilled,0,CUS-003541,Website,Courier,Card,Beauty & Personal Care,Cosmetics,Mira
ITM-000000173,ORD-00000104,PRD-00405,1,25.57,0.0,16.03,Fulfilled,0,CUS-002330,Marketplace,Home Delivery,Cash,Fashion & Accessories,Women's Clothing,Luma
ITM-000000174,ORD-00000105,PRD-00798,2,48.21,0.0,36.08,Fulfilled,0,CUS-002134,Store,In Store,EFT,Home & Living,Furniture,Nova
ITM-000000175,ORD-00000105,PRD-00089,1,39.7,1.99,25.61,Fulfilled,0,CUS-002134,Store,In Store,EFT,Fashion & Accessories,Women's Clothing,Orion
ITM-000000176,ORD-00000106,PRD-00763,1,164.0,0.0,110.87,Cancelled,0,CUS-008249,Mobile,Home  Delivery,Digital Wallet,Sport & Lifestyle,Travel,Solara
ITM-000000177,ORD-00000106,PRD-00253,1,30.8,0.0,24.03,Cancelled,0,CUS-008249,Mobile,Home  Delivery,Digital Wallet,Sport & Lifestyle,Travel,Mira
ITM-000000178,ORD-00000106,PRD-00444,2,50.49,20.2,33.96,Cancelled,0,CUS-008249,Mobile,Home  Delivery,Digital Wallet,Home & Living,Bedding,Orion
ITM-000000179,ORD-00000107,PRD-00128,1,49.67,0.0,29.24,Fulfilled,0,CUS-009762,Store,In Store,EFT,Beauty & Personal Care,Fragrance,Pulse
ITM-000000180,ORD-00000108,PRD-00254,1,45.86,0.0,27.48,Fulfilled,0,CUS-005559,Website,Home Delivery,Card,Beauty & Personal Care,Skincare,Pulse
ITM-000000181,ORD-00000108,PRD-00728,1,99.23,0.0,72.35,Fulfilled,0,CUS-005559,Website,Home Delivery,Card,Fashion & Accessories,Men's Clothing,Nova
ITM-000000182,ORD-00000109,PRD-00778,1,201.26,0.0,167.29,Fulfilled,0,CUS-003099,Website,Click & Collect,Cash,Beauty & Personal Care,Skincare,Nova
ITM-000000183,ORD-00000109,PRD-00398,1,16.23,1.62,7.42,Fulfilled,0,CUS-003099,Website,Click & Collect,Cash,Home & Living,Home Décor,Nova
ITM-000000184,ORD-00000110,PRD-00255,1,58.64,0.0,45.63,Fulfilled,0,CUS-005156,Website,Click & Collect,EFT,Fashion & Accessories,Women's Clothing,Solara
ITM-000000185,ORD-00000111,PRD-00146,1,63.68,0.0,46.74,Fulfilled,1,CUS-005987,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Travel,Pulse
ITM-000000186,ORD-00000111,PRD-00688,2,181.38,36.28,89.37,Fulfilled,0,CUS-005987,Store,In Store,Buy Now Pay Later,Home & Living,Bedding,Orion
ITM-000000187,ORD-00000112,PRD-00138,1,109.54,21.91,74.41,Fulfilled,1,CUS-007063,Store,In Store,Cash,Fashion & Accessories,Men's Clothing,Pulse
ITM-000000188,ORD-00000113,PRD-00102,2,129.39,0.0,84.99,Fulfilled,0,CUS-007095,Store,In Store,Digital Wallet,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000000189,ORD-00000114,PRD-00675,1,441.0,0.0,274.04,Fulfilled,0,CUS-000766,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Aurelia Select
ITM-000000190,ORD-00000115,PRD-00375,1,43.11,0.0,34.6,Fulfilled,0,CUS-009497,Marketplace,Home Delivery,Cash,Electronics & Accessories,Chargers,Mira
ITM-000000191,ORD-00000115,PRD-00226,1,239.29,0.0,148.33,Fulfilled,0,CUS-009497,Marketplace,Home Delivery,Cash,Electronics & Accessories,Computer Accessories,Pulse
ITM-000000192,ORD-00000116,PRD-00190,2,53.98,0.0,33.49,Fulfilled,0,CUS-008251,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Pulse
ITM-000000193,ORD-00000117,PRD-00235,1,130.83,6.54,76.72,Fulfilled,0,CUS-003657,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Nova
ITM-000000194,ORD-00000118,PRD-00128,1,49.67,0.0,29.11,Fulfilled,0,CUS-011101,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Fragrance,Pulse
ITM-000000195,ORD-00000118,PRD-00412,1,87.59,0.0,44.28,Fulfilled,0,CUS-011101,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Outdoor,Pulse
ITM-000000196,ORD-00000119,PRD-00714,1,40.32,0.0,28.66,Fulfilled,0,CUS-003977,Store,In Store,Buy Now Pay Later,Home & Living,Kitchen,Orion
ITM-000000197,ORD-00000120,PRD-00746,2,41.82,4.18,29.44,Fulfilled,0,CUS-002379,Website,Click & Collect,Cash,Home & Living,Home Décor,Orion
ITM-000000198,ORD-00000120,PRD-00868,3,36.94,0.0,29.0,Fulfilled,0,CUS-002379,Website,Click & Collect,Cash,Fashion & Accessories,Footwear,Nova
ITM-000000199,ORD-00000120,PRD-00446,1,98.08,0.0,51.07,Fulfilled,0,CUS-002379,Website,Click & Collect,Cash,Electronics & Accessories,Chargers,Luma
ITM-000000200,ORD-00000120,PRD-00246,1,126.85,19.03,76.36,Fulfilled,0,CUS-002379,Website,Click & Collect,Cash,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000000201,ORD-00000121,PRD-00429,1,56.65,0.0,30.64,Fulfilled,0,CUS-007186,Store,In Store,Cash,Home & Living,Furniture,Solara
ITM-000000202,ORD-00000121,PRD-00086,1,209.53,0.0,94.82,Fulfilled,0,CUS-007186,Store,In Store,Cash,Home & Living,Kitchen,Mira
ITM-000000203,ORD-00000121,PRD-00453,1,124.57,6.23,57.95,Fulfilled,0,CUS-007186,Store,In Store,Cash,Home & Living,Home Décor,Mira
ITM-000000204,ORD-00000121,PRD-00825,2,238.44,0.0,117.47,Fulfilled,0,CUS-007186,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Mira
ITM-000000205,ORD-00000122,PRD-00550,2,27.6,0.0,15.95,Fulfilled,1,CUS-001684,Store,In Store,Card,Fashion & Accessories,Footwear,Mira
ITM-000000206,ORD-00000122,PRD-00793,3,191.96,0.0,122.36,Fulfilled,0,CUS-001684,Store,In Store,Card,Sport & Lifestyle,Travel,Nova
ITM-000000207,ORD-00000123,PRD-00177,1,116.05,0.0,57.36,Fulfilled,0,CUS-008130,Website,Home Delivery,Digital Wallet,Fashion & Accessories,Men's Clothing,Nova
ITM-000000208,ORD-00000124,PRD-00130,1,21.8,0.0,9.53,Fulfilled,0,CUS-007271,Mobile,Home Delivery,Card,Electronics & Accessories,Audio,Orion
ITM-000000209,ORD-00000124,PRD-00595,1,101.73,20.35,56.45,Fulfilled,0,CUS-007271,Mobile,Home Delivery,Card,Beauty & Personal Care,Cosmetics,Orion
ITM-000000210,ORD-00000125,PRD-00548,1,146.61,0.0,92.51,Cancelled,0,CUS-001273,Website,Home Delivery,EFT,Sport & Lifestyle,Travel,Solara
ITM-000000211,ORD-00000126,PRD-00618,3,41.03,12.31,32.1,Fulfilled,0,CUS-009486,Website,Courier,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Pulse
ITM-000000212,ORD-00000127,PRD-00769,1,34.31,0.0,25.39,Fulfilled,0,CUS-010241,Mobile,Home  Delivery,Card,Home & Living,Furniture,Luma
ITM-000000213,ORD-00000128,PRD-00284,1,91.28,9.13,80.49,Fulfilled,1,CUS-008423,Website,Home Delivery,Card,Electronics & Accessories,Computer Accessories,Solara
ITM-000000214,ORD-00000128,PRD-00103,1,44.96,8.99,32.73,Fulfilled,0,CUS-008423,Website,Home Delivery,Card,Home & Living,Kitchen,Pulse
ITM-000000215,ORD-00000129,PRD-00858,2,45.27,0.0,39.64,Fulfilled,0,CUS-008393,Website,Home Delivery,Cash,Home & Living,Kitchen,Pulse
ITM-000000216,ORD-00000129,PRD-00712,2,51.93,20.77,38.15,Fulfilled,0,CUS-008393,Website,Home Delivery,Cash,Sport & Lifestyle,Sports Accessories,Luma
ITM-000000217,ORD-00000129,PRD-00175,1,123.29,24.66,101.0,Fulfilled,0,CUS-008393,Website,Home Delivery,Cash,Fashion & Accessories,Men's Clothing,Orion
ITM-000000218,ORD-00000130,PRD-00378,2,134.47,0.0,68.56,Fulfilled,0,CUS-001832,Website,Click & Collect,Card,Electronics & Accessories,Computer Accessories,Luma
ITM-000000219,ORD-00000130,PRD-00471,1,105.94,0.0,67.15,Fulfilled,0,CUS-001832,Website,Click & Collect,Card,Beauty & Personal Care,fragrance,Pulse
ITM-000000220,ORD-00000131,PRD-00121,2,171.06,0.0,82.73,Fulfilled,0,CUS-009402,Mobile,Home Delivery,Cash,Fashion & Accessories,Women's Clothing,Aurelia Select
ITM-000000221,ORD-00000131,PRD-00859,1,218.25,0.0,111.89,Fulfilled,0,CUS-009402,Mobile,Home Delivery,Cash,Sport & Lifestyle,Sports Accessories,Orion
ITM-000000222,ORD-00000132,PRD-00143,3,71.62,0.0,39.48,Fulfilled,1,CUS-002603,Store,In Store,Digital Wallet,Electronics & Accessories,Computer Accessories,Luma
ITM-000000223,ORD-00000132,PRD-00855,2,112.53,0.0,88.08,Fulfilled,0,CUS-002603,Store,In Store,Digital Wallet,Fashion & Accessories,Bags,Vela
ITM-000000224,ORD-00000133,PRD-00564,2,33.47,0.0,26.65,Fulfilled,0,CUS-011059,Store,In Store,Digital Wallet,Home & Living,Home Décor,Pulse
ITM-000000225,ORD-00000134,PRD-00261,1,190.4,28.56,102.85,Fulfilled,0,CUS-007706,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Women's Clothing,Mira
ITM-000000226,ORD-00000135,PRD-00100,1,174.1,0.0,118.28,Fulfilled,0,CUS-004651,Store,In Store,EFT,Fashion & Accessories,Men's Clothing,Mira
ITM-000000227,ORD-00000135,PRD-00271,2,37.77,0.0,28.06,Fulfilled,0,CUS-004651,Store,In Store,EFT,Home & Living,Kitchen,Mira
ITM-000000228,ORD-00000136,PRD-00385,1,507.86,0.0,240.77,Fulfilled,0,CUS-003017,Website,Courier,EFT,Home & Living,Bedding,Aurelia Select
ITM-000000229,ORD-00000137,PRD-00726,1,127.18,0.0,84.01,Fulfilled,0,CUS-010727,Store,In Store,Digital Wallet,Sport & Lifestyle,Travel,Luma
ITM-000000230,ORD-00000137,PRD-00068,1,38.37,0.0,27.25,Fulfilled,0,CUS-010727,Store,In Store,Digital Wallet,Sport & Lifestyle,Sports Accessories,Solara
ITM-000000231,ORD-00000138,PRD-00217,3,33.03,0.0,25.91,Fulfilled,0,CUS-000300,Store,In Store,EFT,Sport & Lifestyle,Fitness,Luma
ITM-000000232,ORD-00000138,PRD-00054,1,80.18,0.0,62.65,Fulfilled,0,CUS-000300,Store,In Store,EFT,Home & Living,Furniture,Nova
ITM-000000233,ORD-00000139,PRD-00734,1,149.81,14.98,66.31,Fulfilled,0,CUS-009322,Mobile,Home Delivery,Cash,Beauty & Personal Care,Haircare,Luma
ITM-000000234,ORD-00000140,PRD-00571,2,529.55,0.0,282.05,Cancelled,0,CUS-009868,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Pulse
ITM-000000235,ORD-00000141,PRD-00547,1,158.87,0.0,76.93,Fulfilled,0,CUS-005532,Store,In Store,Digital Wallet,Home & Living,Furniture,Solara
ITM-000000236,ORD-00000141,PRD-00834,1,110.02,0.0,75.9,Fulfilled,0,CUS-005532,Store,In Store,Digital Wallet,Fashion & Accessories,Footwear,Luma
ITM-000000237,ORD-00000141,PRD-00266,1,85.05,12.76,61.03,Fulfilled,0,CUS-005532,Store,In Store,Digital Wallet,Electronics & Accessories,Chargers,Luma
ITM-000000238,ORD-00000141,PRD-00573,1,113.04,0.0,64.53,Fulfilled,0,CUS-005532,Store,In Store,Digital Wallet,Fashion & Accessories,Footwear,Solara
ITM-000000239,ORD-00000142,PRD-00413,1,26.63,0.0,19.43,Fulfilled,0,CUS-006994,Website,Click & Collect,Digital Wallet,Home & Living,Kitchen,Orion
ITM-000000240,ORD-00000142,PRD-00612,1,29.89,0.0,24.05,Fulfilled,0,CUS-006994,Website,Click & Collect,Digital Wallet,Electronics & Accessories,Computer Accessories,Luma
ITM-000000241,ORD-00000143,PRD-00066,1,89.36,0.0,68.15,Fulfilled,0,CUS-005923,Store,In Store,Digital Wallet,Beauty & Personal Care,Skincare,Orion
ITM-000000242,ORD-00000144,PRD-00330,2,20.58,0.0,13.0,Fulfilled,0,CUS-004173,Website,Courier,Cash,Electronics & Accessories,Smart Devices,Solara
ITM-000000243,ORD-00000144,PRD-00567,1,120.3,0.0,59.16,Fulfilled,0,CUS-004173,Website,Courier,Cash,Electronics & Accessories,Smart Devices,Solara
ITM-000000244,ORD-00000145,PRD-00618,1,41.03,2.05,30.4,Fulfilled,0,CUS-001541,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Sports Accessories,Pulse
ITM-000000245,ORD-00000145,PRD-00636,1,68.69,0.0,42.31,Fulfilled,0,CUS-001541,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Bags,Luma
ITM-000000246,ORD-00000146,PRD-00023,1,72.05,7.21,56.24,Fulfilled,0,CUS-002119,Store,In Store,Card,Electronics & Accessories,Smart Devices,Solara
ITM-000000247,ORD-00000147,PRD-00429,2,56.65,0.0,30.31,Fulfilled,0,CUS-001350,Store,In Store,EFT,Home & Living,Furniture,Solara
ITM-000000248,ORD-00000147,PRD-00746,1,41.82,0.0,30.96,Fulfilled,0,CUS-001350,Store,In Store,EFT,Home & Living,Home Décor,Orion
ITM-000000249,ORD-00000148,PRD-00327,1,223.16,11.16,165.5,Fulfilled,0,CUS-008511,Marketplace,Click & Collect,Buy Now Pay Later,Sport & Lifestyle,Fitness,Orion
ITM-000000250,ORD-00000149,PRD-00818,1,76.85,0.0,54.15,Fulfilled,1,CUS-010350,Store,In Store,Digital Wallet,Fashion & Accessories,Bags,Aurelia Select
ITM-000000251,ORD-00000150,PRD-00571,1,529.55,0.0,294.64,Fulfilled,0,CUS-006402,Website,Home Delivery,EFT,Beauty & Personal Care,Cosmetics,Pulse
ITM-000000252,ORD-00000150,PRD-00650,1,48.36,9.67,29.86,Fulfilled,1,CUS-006402,Website,Home Delivery,EFT,Sport & Lifestyle,Fitness,Nova
ITM-000000253,ORD-00000151,PRD-00724,2,37.92,0.0,20.71,Fulfilled,0,CUS-000131,Website,Home Delivery,Card,Fashion & Accessories,Women's Clothing,Aurelia Select
ITM-000000254,ORD-00000151,PRD-00791,1,134.46,0.0,94.03,Fulfilled,0,CUS-000131,Website,Home Delivery,Card,Home & Living,Bedding,Aurelia Select
ITM-000000255,ORD-00000151,PRD-00776,3,145.37,65.42,96.22,Fulfilled,1,CUS-000131,Website,Home Delivery,Card,Home & Living,Furniture,Vela
ITM-000000256,ORD-00000152,PRD-00098,1,45.59,2.28,29.85,Fulfilled,0,CUS-006917,Marketplace,Courier,Digital Wallet,Beauty & Personal Care,Skincare,Orion
ITM-000000257,ORD-00000153,PRD-00458,1,30.4,0.0,20.48,Fulfilled,0,CUS-010546,Store,In Store,Digital Wallet,Sport & Lifestyle,Sports Accessories,Mira
ITM-000000258,ORD-00000154,PRD-00030,1,47.06,0.0,32.05,Fulfilled,1,CUS-004256,Store,In Store,Buy Now Pay Later,Home & Living,Home Décor,Aurelia Select
ITM-000000259,ORD-00000155,PRD-00817,1,219.08,0.0,143.01,Fulfilled,0,CUS-001951,Website,Click & Collect,Digital Wallet,Home & Living,Kitchen,Vela
ITM-000000260,ORD-00000155,PRD-00078,1,108.26,0.0,83.78,Fulfilled,0,CUS-001951,Website,Click & Collect,Digital Wallet,Fashion & Accessories,Women's Clothing,Mira
ITM-000000261,ORD-00000156,PRD-00788,2,40.43,0.0,31.56,Fulfilled,0,CUS-002038,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Travel,Solara
ITM-000000262,ORD-00000157,PRD-00390,1,32.47,4.87,26.07,Fulfilled,0,CUS-003141,Website,Home Delivery,Digital Wallet,Electronics & Accessories,Computer Accessories,Solara
ITM-000000263,ORD-00000158,PRD-00129,1,242.98,48.6,117.09,Fulfilled,0,CUS-000458,Mobile,Click & Collect,Card,Fashion & Accessories,Men's Clothing,Solara
ITM-000000264,ORD-00000158,PRD-00867,1,113.27,0.0,66.85,Fulfilled,0,CUS-000458,Mobile,Click & Collect,Card,Beauty & Personal Care,Skincare,Nova
ITM-000000265,ORD-00000159,PRD-00427,1,123.67,0.0,62.46,Fulfilled,0,CUS-010163,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Travel,Aurelia Select
ITM-000000266,ORD-00000160,PRD-00075,1,85.03,8.5,68.72,Fulfilled,0,CUS-000668,Store,In Store,Cash,Sport & Lifestyle,Sports Accessories,Mira
ITM-000000267,ORD-00000160,PRD-00549,1,135.33,0.0,71.7,Fulfilled,0,CUS-000668,Store,In Store,Cash,Electronics & Accessories,Smart Devices,Solara
ITM-000000268,ORD-00000161,PRD-00799,1,36.73,0.0,22.93,Fulfilled,1,CUS-000117,Marketplace,Courier,Card,Beauty & Personal Care,Fragrance,Pulse
ITM-000000269,ORD-00000161,PRD-00576,1,82.41,0.0,55.47,Fulfilled,0,CUS-000117,Marketplace,Courier,Card,Fashion & Accessories,Bags,Pulse
ITM-000000270,ORD-00000161,PRD-00672,1,89.39,0.0,58.25,Fulfilled,0,CUS-000117,Marketplace,Courier,Card,Fashion & Accessories,Bags,Aurelia Select
ITM-000000271,ORD-00000162,PRD-00151,1,101.24,0.0,81.94,Fulfilled,0,CUS-000622,Website,Home Delivery,Buy Now Pay Later,Home & Living,Furniture,Solara
ITM-000000272,ORD-00000163,PRD-00246,1,126.85,0.0,69.71,Fulfilled,0,CUS-008616,Store,In Store,Digital Wallet,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000000273,ORD-00000163,PRD-00868,1,36.94,1.85,26.97,Fulfilled,0,CUS-008616,Store,In Store,Digital Wallet,Fashion & Accessories,Footwear,Nova
ITM-000000274,ORD-00000163,PRD-00050,1,143.03,14.3,93.68,Fulfilled,0,CUS-008616,Store,In Store,Digital Wallet,Home & Living,Furniture,Vela
ITM-000000275,ORD-00000164,PRD-00378,1,134.47,0.0,77.77,Fulfilled,0,CUS-002733,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Luma
ITM-000000276,ORD-00000165,PRD-00528,2,114.01,0.0,73.59,Fulfilled,0,CUS-002060,Store,In Store,EFT,Home & Living,Home Décor,Luma
ITM-000000277,ORD-00000166,PRD-00237,1,270.9,27.09,149.46,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Beauty & Personal Care,Skincare,Vela
ITM-000000278,ORD-00000166,PRD-00155,1,69.44,20.83,35.86,Fulfilled,1,,Marketplace,Home Delivery,Digital Wallet,Fashion & Accessories,Men's Clothing,Solara
ITM-000000279,ORD-00000167,PRD-00766,1,45.84,4.58,36.63,Fulfilled,1,CUS-006172,Mobile,Home Delivery,Digital Wallet,Home & Living,Home Décor,Nova
ITM-000000280,ORD-00000168,PRD-00556,1,17.28,0.0,11.46,Fulfilled,1,CUS-010538,Store,In Store,Card,Fashion & Accessories,Women's Clothing,Vela
ITM-000000281,ORD-00000168,PRD-00023,1,72.05,0.0,61.28,Fulfilled,1,CUS-010538,Store,In Store,Card,Electronics & Accessories,Smart Devices,Solara
ITM-000000282,ORD-00000168,PRD-00146,3,63.68,9.55,43.83,Fulfilled,0,CUS-010538,Store,In Store,Card,Sport & Lifestyle,Travel,Pulse
ITM-000000283,ORD-00000169,PRD-00539,2,120.2,0.0,85.63,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Home & Living,Bedding,Nova
ITM-000000284,ORD-00000169,PRD-00741,1,58.41,0.0,35.67,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Fashion & Accessories,Footwear,Vela
ITM-000000285,ORD-00000170,PRD-00093,1,108.13,0.0,74.22,Fulfilled,0,CUS-011913,Store,In Store,Buy Now Pay Later,Home & Living,Furniture,Aurelia Select
ITM-000000286,ORD-00000171,PRD-00783,1,35.3,0.0,26.57,Fulfilled,0,CUS-002175,Mobile,Click & Collect,Digital Wallet,Beauty & Personal Care,Fragrance,Aurelia Select
ITM-000000287,ORD-00000172,PRD-00628,1,66.45,3.32,51.38,Fulfilled,0,CUS-008256,Store,In Store,Card,Sport & Lifestyle,Outdoor,Nova
ITM-000000288,ORD-00000172,PRD-00252,2,151.14,0.0,86.95,Fulfilled,0,CUS-008256,Store,In Store,Card,Fashion & Accessories,Footwear,Orion
ITM-000000289,ORD-00000172,PRD-00497,1,86.43,12.96,68.59,Fulfilled,0,CUS-008256,Store,In Store,Card,Beauty & Personal Care,Fragrance,Pulse
ITM-000000290,ORD-00000172,PRD-00812,1,90.68,0.0,60.85,Fulfilled,0,CUS-008256,Store,In Store,Card,Home & Living,Home Décor,Vela
ITM-000000291,ORD-00000173,PRD-00214,1,89.62,0.0,56.12,Fulfilled,0,CUS-007425,Mobile,Home Delivery,Digital Wallet,Electronics & Accessories,Audio,Orion
ITM-000000292,ORD-00000174,PRD-00802,2,41.44,0.0,29.43,Fulfilled,0,CUS-003590,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Outdoor,Pulse
ITM-000000293,ORD-00000174,PRD-00411,2,92.53,0.0,60.55,Fulfilled,0,CUS-003590,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Footwear,Pulse
ITM-000000294,ORD-00000175,PRD-00621,2,176.32,0.0,134.97,Fulfilled,0,CUS-010600,Website,Click & Collect,Buy Now Pay Later,Electronics & Accessories,Chargers,Nova
ITM-000000295,ORD-00000176,PRD-00278,1,200.57,0.0,136.04,Cancelled,0,CUS-005439,Mobile,Home Delivery,Card,Sport & Lifestyle,Fitness,Nova
ITM-000000296,ORD-00000177,PRD-00203,1,37.28,0.0,31.97,Fulfilled,0,CUS-011394,Mobile,Click & Collect,Card,Electronics & Accessories,Audio,Pulse
ITM-000000297,ORD-00000178,PRD-00021,1,93.71,0.0,49.13,Fulfilled,0,CUS-003341,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Outdoor,Pulse
ITM-000000298,ORD-00000178,PRD-00105,2,98.53,0.0,70.44,Fulfilled,0,CUS-003341,Website,Home Delivery,Digital Wallet,Beauty & Personal Care,Fragrance,Pulse
ITM-000000299,ORD-00000178,PRD-00347,1,119.32,11.93,78.03,Fulfilled,0,CUS-003341,Website,Home Delivery,Digital Wallet,Home & Living,Furniture,Pulse
ITM-000000300,ORD-00000179,PRD-00393,2,69.75,13.95,48.52,Fulfilled,0,CUS-001519,Store,In Store,Digital Wallet,Sport & Lifestyle,Travel,Aurelia Select
ITM-000000301,ORD-00000179,PRD-00867,2,113.27,0.0,67.24,Fulfilled,0,CUS-001519,Store,In Store,Digital Wallet,Beauty & Personal Care,Skincare,Nova
ITM-000000302,ORD-00000180,PRD-00453,1,124.57,0.0,60.46,Fulfilled,0,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Home & Living,Home Décor,Mira
ITM-000000303,ORD-00000180,PRD-00193,1,37.97,0.0,25.83,Fulfilled,1,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Pulse
ITM-000000304,ORD-00000180,PRD-00145,1,20.91,0.0,14.03,Fulfilled,0,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Home & Living,Home Décor,Mira
ITM-000000305,ORD-00000180,PRD-00790,2,38.94,0.0,24.09,Fulfilled,0,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Luma
ITM-000000306,ORD-00000181,PRD-00214,1,89.62,0.0,56.42,Fulfilled,0,CUS-000143,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Audio,Orion
ITM-000000307,ORD-00000182,PRD-00236,1,156.27,0.0,72.49,Fulfilled,0,CUS-007393,Website,Click & Collect,Card,Sport & Lifestyle,Fitness,Luma
ITM-000000308,ORD-00000182,PRD-00035,3,134.68,40.4,69.85,Fulfilled,1,CUS-007393,Website,Click & Collect,Card,Fashion & Accessories,Footwear,Orion
ITM-000000309,ORD-00000182,PRD-00214,1,89.62,0.0,59.91,Fulfilled,0,CUS-007393,Website,Click & Collect,Card,Electronics & Accessories,Audio,Orion
