inventory_date,product_id,location_id,opening_stock,stock_received,units_sold,units_reserved,stock_adjustment,closing_stock,reorder_point,safety_stock,demand_lag_1,demand_lag_7,demand_lag_14,demand_roll_7,next_demand,next_stockout
2025-12-08,PRD-00003,STR-020,1,2,3,0,1,1,5,3,3.0,1.0,3.0,2.0,5.0,1
2025-12-15,PRD-00003,STR-020,1,4,5,0,0,0,5,3,3.0,3.0,0.0,2.2857142857142856,2.0,1
2025-12-22,PRD-00003,STR-020,0,2,2,0,0,0,5,3,5.0,2.0,5.0,2.5714285714285716,3.0,1
2025-12-29,PRD-00003,STR-020,0,3,3,0,0,0,5,3,2.0,2.0,3.0,2.5714285714285716,1.0,1
2026-01-05,PRD-00003,STR-020,0,1,1,0,0,0,5,3,3.0,2.0,0.0,2.7142857142857144,3.0,0
2026-01-12,PRD-00003,STR-020,0,3,3,0,1,1,5,3,1.0,1.0,0.0,2.5714285714285716,3.0,1
2026-01-19,PRD-00003,STR-020,1,2,3,0,0,0,5,3,3.0,3.0,1.0,2.857142857142857,3.0,1
2026-01-26,PRD-00003,STR-020,0,3,3,0,0,0,5,3,3.0,3.0,1.0,2.857142857142857,1.0,1
2026-02-02,PRD-00003,STR-020,0,1,1,0,0,0,5,3,3.0,5.0,3.0,2.857142857142857,0.0,1
2026-02-09,PRD-00003,STR-020,0,0,0,0,0,0,5,3,1.0,2.0,2.0,2.2857142857142856,3.0,1
2026-02-16,PRD-00003,STR-020,0,3,3,0,0,0,5,3,0.0,3.0,2.0,2.0,2.0,1
2026-02-23,PRD-00003,STR-020,0,2,2,0,0,0,5,3,3.0,1.0,2.0,2.0,2.0,1
2026-03-02,PRD-00003,STR-020,0,2,2,0,0,0,5,3,2.0,3.0,1.0,2.142857142857143,5.0,0
2026-03-09,PRD-00003,STR-020,0,5,5,0,2,2,5,3,2.0,3.0,3.0,2.0,4.0,1
2026-03-16,PRD-00003,STR-020,2,2,4,0,0,0,5,3,5.0,3.0,3.0,2.2857142857142856,3.0,1
2026-03-23,PRD-00003,STR-020,0,3,3,0,0,0,5,3,4.0,1.0,5.0,2.4285714285714284,2.0,0
2026-03-30,PRD-00003,STR-020,0,2,2,0,2,2,5,3,3.0,0.0,2.0,2.7142857142857144,4.0,0
2026-04-06,PRD-00003,STR-020,2,2,4,0,2,2,5,3,2.0,3.0,3.0,3.0,3.0,0
2026-04-13,PRD-00003,STR-020,2,1,3,0,2,2,5,3,4.0,2.0,1.0,3.142857142857143,2.0,0
2026-04-20,PRD-00003,STR-020,2,1,2,0,0,1,5,3,3.0,2.0,3.0,3.2857142857142856,3.0,1
2026-04-27,PRD-00003,STR-020,1,2,3,0,0,0,5,3,2.0,5.0,3.0,3.2857142857142856,3.0,1
2026-05-04,PRD-00003,STR-020,0,3,3,0,0,0,5,3,3.0,4.0,3.0,3.0,1.0,0
2026-05-11,PRD-00003,STR-020,0,1,1,0,2,2,5,3,3.0,3.0,1.0,2.857142857142857,3.0,1
2026-05-18,PRD-00003,STR-020,2,1,3,0,0,0,5,3,1.0,2.0,0.0,2.5714285714285716,1.0,0
2026-05-25,PRD-00003,STR-020,0,1,1,0,1,1,5,3,3.0,4.0,3.0,2.7142857142857144,4.0,0
2026-06-01,PRD-00003,STR-020,1,3,4,0,2,2,5,3,1.0,3.0,2.0,2.2857142857142856,6.0,1
2026-06-08,PRD-00003,STR-020,2,4,6,0,0,0,5,3,4.0,2.0,2.0,2.4285714285714284,0.0,1
2026-06-15,PRD-00003,STR-020,0,0,0,0,0,0,5,3,6.0,3.0,5.0,3.0,0.0,1
2026-06-22,PRD-00003,STR-020,0,0,0,0,0,0,5,3,0.0,3.0,4.0,2.5714285714285716,2.0,0
2026-06-29,PRD-00003,STR-020,0,2,2,0,2,2,5,3,0.0,1.0,3.0,2.142857142857143,2.0,0
2026-07-06,PRD-00003,STR-020,2,0,2,0,1,1,5,3,2.0,3.0,2.0,2.2857142857142856,2.0,0
2026-07-13,PRD-00003,STR-020,1,1,2,0,2,2,5,3,2.0,1.0,4.0,2.142857142857143,4.0,1
2026-07-20,PRD-00003,STR-020,2,2,4,0,0,0,5,3,2.0,4.0,3.0,2.2857142857142856,1.0,1
2026-07-27,PRD-00003,STR-020,0,1,1,0,0,0,5,3,4.0,6.0,2.0,2.2857142857142856,3.0,0
2026-08-03,PRD-00003,STR-020,0,3,3,0,2,2,5,3,1.0,0.0,3.0,1.5714285714285714,3.0,0
2026-08-10,PRD-00003,STR-020,2,4,3,0,-1,2,5,3,3.0,0.0,3.0,2.0,3.0,1
2026-08-17,PRD-00003,STR-020,2,1,3,0,0,0,5,3,3.0,2.0,1.0,2.4285714285714284,2.0,0
2026-08-24,PRD-00003,STR-020,0,3,2,0,2,3,5,3,3.0,2.0,3.0,2.5714285714285716,3.0,1
2024-02-19,PRD-00003,STR-027,147,2,6,0,-2,141,36,22,5.0,7.0,,4.428571428571429,8.0,0
2024-02-26,PRD-00003,STR-027,141,4,8,0,0,137,35,21,6.0,2.0,,4.285714285714286,5.0,0
2024-03-04,PRD-00003,STR-027,137,1,5,0,1,134,34,20,8.0,3.0,,5.142857142857143,4.0,0
2024-03-11,PRD-00003,STR-027,134,0,4,0,2,132,33,20,5.0,4.0,,5.428571428571429,4.0,0
2024-03-18,PRD-00003,STR-027,132,0,4,0,-1,127,33,19,4.0,6.0,,5.428571428571429,6.0,0
2024-03-25,PRD-00003,STR-027,127,4,6,0,-1,124,31,19,4.0,4.0,,5.142857142857143,3.0,0
2024-04-01,PRD-00003,STR-027,124,5,3,0,-1,125,31,18,6.0,5.0,,5.428571428571429,3.0,0
2024-04-08,PRD-00003,STR-027,125,3,3,0,2,127,31,18,3.0,6.0,7.0,5.142857142857143,3.0,0
2024-04-15,PRD-00003,STR-027,127,3,3,0,0,127,31,19,3.0,8.0,2.0,4.714285714285714,10.0,0
2024-04-22,PRD-00003,STR-027,127,3,10,0,-2,118,31,19,3.0,5.0,3.0,4.0,5.0,0
2024-04-29,PRD-00003,STR-027,118,2,5,0,0,115,29,17,10.0,4.0,4.0,4.714285714285714,5.0,0
2024-05-06,PRD-00003,STR-027,115,4,5,0,1,115,28,17,5.0,4.0,6.0,4.857142857142857,4.0,0
2024-05-13,PRD-00003,STR-027,115,4,4,0,0,115,28,17,5.0,6.0,4.0,5.0,7.0,0
2024-05-20,PRD-00003,STR-027,115,1,7,0,2,111,28,17,4.0,3.0,5.0,4.714285714285714,6.0,0
2024-05-27,PRD-00003,STR-027,111,4,6,0,2,111,27,16,7.0,3.0,6.0,5.285714285714286,5.0,0
2024-06-03,PRD-00003,STR-027,111,0,5,0,0,106,27,16,6.0,3.0,8.0,5.714285714285714,1.0,0
2024-06-10,PRD-00003,STR-027,106,5,1,0,1,111,26,15,5.0,10.0,5.0,6.0,5.0,0
2024-06-17,PRD-00003,STR-027,111,1,5,0,0,107,27,16,1.0,5.0,4.0,4.714285714285714,6.0,0
2024-06-24,PRD-00003,STR-027,107,0,6,0,2,103,26,16,5.0,5.0,4.0,4.714285714285714,2.0,0
2024-07-01,PRD-00003,STR-027,103,0,2,0,0,101,25,15,6.0,4.0,6.0,4.857142857142857,6.0,0
2024-07-08,PRD-00003,STR-027,101,1,6,0,0,96,25,15,2.0,7.0,3.0,4.571428571428571,6.0,0
2024-07-15,PRD-00003,STR-027,96,0,6,0,0,90,24,14,6.0,6.0,3.0,4.428571428571429,4.0,0
2024-07-22,PRD-00003,STR-027,90,2,4,0,-1,87,22,13,6.0,5.0,3.0,4.428571428571429,7.0,0
2024-07-29,PRD-00003,STR-027,87,3,7,0,0,83,21,13,4.0,1.0,10.0,4.285714285714286,6.0,0
2024-08-05,PRD-00003,STR-027,83,1,6,0,1,79,20,12,7.0,5.0,5.0,5.142857142857143,9.0,0
2024-08-12,PRD-00003,STR-027,79,0,9,0,0,70,19,11,6.0,6.0,5.0,5.285714285714286,3.0,0
2024-08-19,PRD-00003,STR-027,70,1,3,0,0,68,17,10,9.0,2.0,4.0,5.714285714285714,6.0,0
2024-08-26,PRD-00003,STR-027,68,1,6,0,0,63,17,10,3.0,6.0,7.0,5.857142857142857,5.0,0
2024-09-02,PRD-00003,STR-027,63,1,5,0,2,61,15,9,6.0,6.0,6.0,5.857142857142857,8.0,0
2024-09-09,PRD-00003,STR-027,61,2,8,0,2,57,15,9,5.0,4.0,5.0,5.714285714285714,8.0,0
2024-09-16,PRD-00003,STR-027,57,3,8,0,0,52,14,8,8.0,7.0,1.0,6.285714285714286,3.0,0
2024-09-23,PRD-00003,STR-027,52,1,3,0,-1,49,13,7,8.0,6.0,5.0,6.428571428571429,5.0,0
2024-09-30,PRD-00003,STR-027,49,2,5,0,0,46,12,7,3.0,9.0,6.0,6.0,11.0,0
2024-10-07,PRD-00003,STR-027,46,2,11,0,0,37,11,6,5.0,3.0,2.0,5.428571428571429,5.0,0
2024-10-14,PRD-00003,STR-027,37,1,5,0,-2,31,9,5,11.0,6.0,6.0,6.571428571428571,2.0,0
2024-10-21,PRD-00003,STR-027,31,1,2,0,-2,28,7,4,5.0,5.0,6.0,6.428571428571429,4.0,0
2024-10-28,PRD-00003,STR-027,28,3,4,0,0,27,7,4,2.0,8.0,4.0,6.0,4.0,0
2024-11-04,PRD-00003,STR-027,27,2,4,0,1,26,6,4,4.0,8.0,7.0,5.428571428571429,3.0,0
2024-11-11,PRD-00003,STR-027,26,4,3,0,0,27,6,3,4.0,3.0,6.0,4.857142857142857,5.0,0
2024-11-18,PRD-00003,STR-027,27,2,5,0,0,24,6,4,3.0,5.0,9.0,4.857142857142857,5.0,0
2024-11-25,PRD-00003,STR-027,24,1,5,0,1,21,6,3,5.0,11.0,3.0,4.857142857142857,6.0,0
2024-12-02,PRD-00003,STR-027,21,2,6,0,1,18,5,3,5.0,5.0,6.0,4.0,5.0,0
2024-12-09,PRD-00003,STR-027,18,4,5,0,-2,15,5,3,6.0,2.0,5.0,4.142857142857143,3.0,0
2024-12-16,PRD-00003,STR-027,15,2,3,0,-2,12,5,3,5.0,4.0,8.0,4.571428571428571,6.0,0
2024-12-23,PRD-00003,STR-027,12,2,6,0,2,10,5,3,3.0,4.0,8.0,4.428571428571429,7.0,0
2024-12-30,PRD-00003,STR-027,10,1,7,0,1,5,5,3,6.0,3.0,3.0,4.714285714285714,1.0,0
2025-01-06,PRD-00003,STR-027,5,0,1,0,0,4,5,3,7.0,5.0,5.0,5.285714285714286,5.0,0
2025-01-13,PRD-00003,STR-027,4,3,5,0,-1,1,5,3,1.0,5.0,11.0,4.714285714285714,3.0,1
2025-01-20,PRD-00003,STR-027,1,2,3,0,0,0,5,3,5.0,6.0,5.0,4.714285714285714,2.0,1
2025-01-27,PRD-00003,STR-027,0,2,2,0,0,0,5,3,3.0,5.0,2.0,4.285714285714286,1.0,1
2025-02-03,PRD-00003,STR-027,0,1,1,0,0,0,5,3,2.0,3.0,4.0,3.857142857142857,0.0,1
2025-02-10,PRD-00003,STR-027,0,0,0,0,0,0,5,3,1.0,6.0,4.0,3.5714285714285716,1.0,1
2025-02-17,PRD-00003,STR-027,0,1,1,0,0,0,5,3,0.0,7.0,3.0,2.7142857142857144,1.0,1
2025-02-24,PRD-00003,STR-027,0,1,1,0,0,0,5,3,1.0,1.0,5.0,1.8571428571428572,0.0,1
2025-03-03,PRD-00003,STR-027,0,0,0,0,0,0,5,3,1.0,5.0,5.0,1.8571428571428572,3.0,1
2025-03-10,PRD-00003,STR-027,0,5,3,0,-2,0,5,3,0.0,3.0,6.0,1.1428571428571428,4.0,0
2025-03-17,PRD-00003,STR-027,0,4,4,0,2,2,5,3,3.0,2.0,5.0,1.1428571428571428,3.0,1
2025-03-24,PRD-00003,STR-027,2,1,3,0,0,0,5,3,4.0,1.0,3.0,1.4285714285714286,1.0,1
2025-03-31,PRD-00003,STR-027,0,1,1,0,0,0,5,3,3.0,0.0,6.0,1.7142857142857142,0.0,1
2025-04-07,PRD-00003,STR-027,0,0,0,0,0,0,5,3,1.0,1.0,7.0,1.8571428571428572,1.0,0
2025-04-14,PRD-00003,STR-027,0,2,1,0,0,1,5,3,0.0,1.0,1.0,1.7142857142857142,5.0,1
2025-04-21,PRD-00003,STR-027,1,4,5,0,0,0,5,3,1.0,0.0,5.0,1.7142857142857142,3.0,0
2025-04-28,PRD-00003,STR-027,0,3,3,0,1,1,5,3,5.0,3.0,3.0,2.4285714285714284,2.0,1
2025-05-05,PRD-00003,STR-027,1,1,2,0,0,0,5,3,3.0,4.0,2.0,2.4285714285714284,1.0,1
2025-05-12,PRD-00003,STR-027,0,1,1,0,0,0,5,3,2.0,3.0,1.0,2.142857142857143,1.0,1
2025-05-19,PRD-00003,STR-027,0,1,1,0,0,0,5,3,1.0,1.0,0.0,1.8571428571428572,1.0,1
2025-05-26,PRD-00003,STR-027,0,1,1,0,0,0,5,3,1.0,0.0,1.0,1.8571428571428572,4.0,0
2025-06-02,PRD-00003,STR-027,0,4,4,0,2,2,5,3,1.0,1.0,1.0,2.0,4.0,1
2025-06-09,PRD-00003,STR-027,2,2,4,0,0,0,5,3,4.0,5.0,0.0,2.4285714285714284,3.0,1
2025-06-16,PRD-00003,STR-027,0,3,3,0,0,0,5,3,4.0,3.0,3.0,2.2857142857142856,2.0,1
2025-06-23,PRD-00003,STR-027,0,2,2,0,0,0,5,3,3.0,2.0,4.0,2.2857142857142856,1.0,1
2025-06-30,PRD-00003,STR-027,0,1,1,0,0,0,5,3,2.0,1.0,3.0,2.2857142857142856,3.0,1
2025-07-07,PRD-00003,STR-027,0,3,3,0,0,0,5,3,1.0,1.0,1.0,2.2857142857142856,0.0,1
2025-07-14,PRD-00003,STR-027,0,0,0,0,0,0,5,3,3.0,1.0,0.0,2.5714285714285716,0.0,1
2025-07-21,PRD-00003,STR-027,0,0,0,0,0,0,5,3,0.0,4.0,1.0,2.4285714285714284,2.0,0
2025-07-28,PRD-00003,STR-027,0,2,2,0,2,2,5,3,0.0,4.0,5.0,1.8571428571428572,4.0,0
2025-08-04,PRD-00003,STR-027,2,2,4,0,1,1,5,3,2.0,3.0,3.0,1.5714285714285714,4.0,0
2025-08-11,PRD-00003,STR-027,1,4,4,0,2,3,5,3,4.0,2.0,2.0,1.7142857142857142,2.0,0
2025-08-18,PRD-00003,STR-027,3,1,2,0,-1,1,5,3,4.0,1.0,1.0,2.0,2.0,1
2025-08-25,PRD-00003,STR-027,1,1,2,0,0,0,5,3,2.0,3.0,1.0,2.142857142857143,2.0,1
2025-09-01,PRD-00003,STR-027,0,2,2,0,0,0,5,3,2.0,0.0,1.0,2.0,4.0,1
2025-09-08,PRD-00003,STR-027,0,4,4,0,0,0,5,3,2.0,0.0,4.0,2.2857142857142856,2.0,1
2025-09-15,PRD-00003,STR-027,0,2,2,0,0,0,5,3,4.0,2.0,4.0,2.857142857142857,2.0,0
2025-09-22,PRD-00003,STR-027,0,3,2,0,0,1,5,3,2.0,4.0,3.0,2.857142857142857,1.0,0
2025-09-29,PRD-00003,STR-027,1,0,1,0,2,2,5,3,2.0,4.0,2.0,2.5714285714285716,2.0,1
2025-10-06,PRD-00003,STR-027,2,0,2,0,0,0,5,3,1.0,2.0,1.0,2.142857142857143,3.0,1
2025-10-13,PRD-00003,STR-027,0,3,3,0,0,0,5,3,2.0,2.0,3.0,2.142857142857143,0.0,1
2025-10-20,PRD-00003,STR-027,0,0,0,0,0,0,5,3,3.0,2.0,0.0,2.2857142857142856,3.0,1
2025-10-27,PRD-00003,STR-027,0,4,3,0,-1,0,5,3,0.0,4.0,0.0,2.0,2.0,1
2025-11-03,PRD-00003,STR-027,0,2,2,0,0,0,5,3,3.0,2.0,2.0,1.8571428571428572,2.0,0
2025-11-10,PRD-00003,STR-027,0,2,2,0,1,1,5,3,2.0,2.0,4.0,1.8571428571428572,4.0,1
2025-11-17,PRD-00003,STR-027,1,4,4,0,-1,0,5,3,2.0,1.0,4.0,1.8571428571428572,5.0,0
2025-11-24,PRD-00003,STR-027,0,6,5,0,1,2,5,3,4.0,2.0,2.0,2.2857142857142856,3.0,1
2025-12-01,PRD-00003,STR-027,2,1,3,0,0,0,5,3,5.0,3.0,2.0,2.7142857142857144,2.0,1
2025-12-08,PRD-00003,STR-027,0,2,2,0,0,0,5,3,3.0,0.0,2.0,2.7142857142857144,1.0,1
2025-12-15,PRD-00003,STR-027,0,1,1,0,0,0,5,3,2.0,3.0,4.0,3.0,2.0,1
2025-12-22,PRD-00003,STR-027,0,2,2,0,0,0,5,3,1.0,2.0,2.0,2.7142857142857144,0.0,0
2025-12-29,PRD-00003,STR-027,0,0,0,0,2,2,5,3,2.0,2.0,2.0,2.7142857142857144,3.0,1
2026-01-05,PRD-00003,STR-027,2,1,3,0,0,0,5,3,0.0,4.0,1.0,2.4285714285714284,5.0,0
2026-01-12,PRD-00003,STR-027,0,6,5,0,2,3,5,3,3.0,5.0,2.0,2.2857142857142856,1.0,0
2026-01-19,PRD-00003,STR-027,3,4,1,0,1,7,5,3,5.0,3.0,3.0,2.2857142857142856,6.0,0
2026-01-26,PRD-00003,STR-027,7,4,6,0,2,7,5,3,1.0,2.0,0.0,2.0,4.0,0
2026-02-02,PRD-00003,STR-027,7,3,4,0,-2,4,5,3,6.0,1.0,3.0,2.5714285714285716,1.0,0
2026-02-09,PRD-00003,STR-027,4,2,1,0,0,5,5,3,4.0,2.0,2.0,3.0,6.0,0
2026-02-16,PRD-00003,STR-027,5,2,6,0,0,1,5,3,1.0,0.0,2.0,2.857142857142857,4.0,1
2026-02-23,PRD-00003,STR-027,1,3,4,0,0,0,5,3,6.0,3.0,4.0,3.7142857142857144,3.0,0
2026-03-02,PRD-00003,STR-027,0,5,3,0,0,2,5,3,4.0,5.0,5.0,3.857142857142857,5.0,1
2026-03-09,PRD-00003,STR-027,2,3,5,0,0,0,5,3,3.0,1.0,3.0,3.5714285714285716,1.0,0
2026-03-16,PRD-00003,STR-027,0,1,1,0,1,1,5,3,5.0,6.0,2.0,4.142857142857143,1.0,0
2026-03-23,PRD-00003,STR-027,1,0,1,0,1,1,5,3,1.0,4.0,1.0,3.4285714285714284,3.0,1
2026-03-30,PRD-00003,STR-027,1,2,3,0,0,0,5,3,1.0,1.0,2.0,3.0,3.0,1
2026-04-06,PRD-00003,STR-027,0,3,3,0,0,0,5,3,3.0,6.0,0.0,3.2857142857142856,0.0,1
2026-04-13,PRD-00003,STR-027,0,0,0,0,0,0,5,3,3.0,4.0,3.0,2.857142857142857,1.0,1
2026-04-20,PRD-00003,STR-027,0,1,1,0,0,0,5,3,0.0,3.0,5.0,2.2857142857142856,1.0,0
2026-04-27,PRD-00003,STR-027,0,1,1,0,2,2,5,3,1.0,5.0,1.0,2.0,4.0,0
2026-05-04,PRD-00003,STR-027,2,3,4,0,1,2,5,3,1.0,1.0,6.0,1.4285714285714286,4.0,1
2026-05-11,PRD-00003,STR-027,2,2,4,0,0,0,5,3,4.0,1.0,4.0,1.8571428571428572,2.0,0
2026-05-18,PRD-00003,STR-027,0,2,2,0,2,2,5,3,4.0,3.0,1.0,2.2857142857142856,3.0,1
2026-05-25,PRD-00003,STR-027,2,1,3,0,0,0,5,3,2.0,3.0,6.0,2.142857142857143,1.0,1
2026-06-01,PRD-00003,STR-027,0,1,1,0,0,0,5,3,3.0,0.0,4.0,2.142857142857143,1.0,1
2026-06-08,PRD-00003,STR-027,0,1,1,0,0,0,5,3,1.0,1.0,3.0,2.2857142857142856,3.0,1
2026-06-15,PRD-00003,STR-027,0,3,3,0,0,0,5,3,1.0,1.0,5.0,2.2857142857142856,1.0,1
2026-06-22,PRD-00003,STR-027,0,1,1,0,0,0,5,3,3.0,4.0,1.0,2.5714285714285716,2.0,0
2026-06-29,PRD-00003,STR-027,0,2,2,0,2,2,5,3,1.0,4.0,1.0,2.142857142857143,3.0,1
2026-07-06,PRD-00003,STR-027,2,1,3,0,0,0,5,3,2.0,2.0,3.0,1.8571428571428572,0.0,1
2026-07-13,PRD-00003,STR-027,0,0,0,0,0,0,5,3,3.0,3.0,3.0,2.0,1.0,1
2026-07-20,PRD-00003,STR-027,0,1,1,0,0,0,5,3,0.0,1.0,0.0,1.5714285714285714,1.0,1
2026-07-27,PRD-00003,STR-027,0,1,1,0,0,0,5,3,1.0,1.0,1.0,1.5714285714285714,4.0,0
2026-08-03,PRD-00003,STR-027,0,5,4,0,2,3,5,3,1.0,3.0,1.0,1.5714285714285714,1.0,0
2026-08-10,PRD-00003,STR-027,3,0,1,0,0,2,5,3,4.0,1.0,4.0,1.7142857142857142,2.0,0
2026-08-17,PRD-00003,STR-027,2,1,2,0,0,1,5,3,1.0,2.0,4.0,1.7142857142857142,1.0,1
2026-08-24,PRD-00003,STR-027,1,0,1,0,0,0,5,3,2.0,3.0,2.0,1.7142857142857142,2.0,0
2024-02-19,PRD-00003,STR-033,80,0,4,0,-1,75,20,12,3.0,5.0,,5.714285714285714,5.0,0
2024-02-26,PRD-00003,STR-033,75,0,5,0,0,70,18,11,4.0,4.0,,5.571428571428571,2.0,0
2024-03-04,PRD-00003,STR-033,70,2,2,0,-2,68,17,10,5.0,8.0,,5.714285714285714,7.0,0
2024-03-11,PRD-00003,STR-033,68,1,7,0,2,64,17,10,2.0,7.0,,4.857142857142857,3.0,0
2024-03-18,PRD-00003,STR-033,64,1,3,0,0,62,16,9,7.0,7.0,,4.857142857142857,1.0,0
2024-03-25,PRD-00003,STR-033,62,3,1,0,1,65,15,9,3.0,6.0,,4.285714285714286,3.0,0
2024-04-01,PRD-00003,STR-033,65,4,3,0,0,66,16,9,1.0,3.0,,3.5714285714285716,5.0,0
2024-04-08,PRD-00003,STR-033,66,3,5,0,0,64,16,9,3.0,4.0,5.0,3.5714285714285716,2.0,0
2024-04-15,PRD-00003,STR-033,64,3,2,0,-2,63,16,9,5.0,5.0,4.0,3.7142857142857144,11.0,0
2024-04-22,PRD-00003,STR-033,63,1,11,0,-2,51,15,9,2.0,2.0,8.0,3.2857142857142856,2.0,0
2024-04-29,PRD-00003,STR-033,51,2,2,0,-2,49,12,7,11.0,7.0,7.0,4.571428571428571,5.0,0
2024-05-06,PRD-00003,STR-033,49,5,5,0,1,50,12,7,2.0,3.0,7.0,3.857142857142857,7.0,0
2024-05-13,PRD-00003,STR-033,50,1,7,0,-1,43,12,7,5.0,1.0,6.0,4.142857142857143,8.0,0
2024-05-20,PRD-00003,STR-033,43,2,8,0,0,37,10,6,7.0,3.0,3.0,5.0,3.0,0
2024-05-27,PRD-00003,STR-033,37,3,3,0,0,37,9,5,8.0,5.0,4.0,5.714285714285714,9.0,0
2024-06-03,PRD-00003,STR-033,37,3,9,0,0,31,9,5,3.0,2.0,5.0,5.428571428571429,10.0,0
2024-06-10,PRD-00003,STR-033,31,1,10,0,0,22,7,4,9.0,11.0,2.0,6.428571428571429,6.0,0
2024-06-17,PRD-00003,STR-033,22,1,6,0,-1,16,5,3,10.0,2.0,7.0,6.285714285714286,7.0,0
2024-06-24,PRD-00003,STR-033,16,1,7,0,0,10,5,3,6.0,5.0,3.0,6.857142857142857,5.0,0
2024-07-01,PRD-00003,STR-033,10,0,5,0,0,5,5,3,7.0,7.0,1.0,7.142857142857143,5.0,1
2024-07-08,PRD-00003,STR-033,5,0,5,0,0,0,5,3,5.0,8.0,3.0,6.857142857142857,2.0,0
2024-07-15,PRD-00003,STR-033,0,4,2,0,0,2,5,3,5.0,3.0,5.0,6.428571428571429,3.0,1
2024-07-22,PRD-00003,STR-033,2,1,3,0,0,0,5,3,2.0,9.0,2.0,6.285714285714286,2.0,1
2024-07-29,PRD-00003,STR-033,0,2,2,0,0,0,5,3,3.0,10.0,11.0,5.428571428571429,1.0,1
2024-08-05,PRD-00003,STR-033,0,1,1,0,0,0,5,3,2.0,6.0,2.0,4.285714285714286,0.0,0
2024-08-12,PRD-00003,STR-033,0,0,0,0,1,1,5,3,1.0,7.0,5.0,3.5714285714285716,1.0,1
2024-08-19,PRD-00003,STR-033,1,0,1,0,0,0,5,3,0.0,5.0,7.0,2.5714285714285716,2.0,1
2024-08-26,PRD-00003,STR-033,0,2,2,0,0,0,5,3,1.0,5.0,8.0,2.0,2.0,0
2024-09-02,PRD-00003,STR-033,0,3,2,0,1,2,5,3,2.0,2.0,3.0,1.5714285714285714,4.0,1
2024-09-09,PRD-00003,STR-033,2,2,4,0,0,0,5,3,2.0,3.0,9.0,1.5714285714285714,1.0,0
2024-09-16,PRD-00003,STR-033,0,1,1,0,2,2,5,3,4.0,2.0,10.0,1.7142857142857142,5.0,1
2024-09-23,PRD-00003,STR-033,2,3,5,0,0,0,5,3,1.0,1.0,6.0,1.5714285714285714,2.0,1
2024-09-30,PRD-00003,STR-033,0,2,2,0,0,0,5,3,5.0,0.0,7.0,2.142857142857143,2.0,1
2024-10-07,PRD-00003,STR-033,0,2,2,0,0,0,5,3,2.0,1.0,5.0,2.4285714285714284,1.0,0
2024-10-14,PRD-00003,STR-033,0,1,1,0,1,1,5,3,2.0,2.0,5.0,2.5714285714285716,7.0,0
2024-10-21,PRD-00003,STR-033,1,6,7,0,2,2,5,3,1.0,2.0,2.0,2.4285714285714284,5.0,1
2024-10-28,PRD-00003,STR-033,2,3,5,0,0,0,5,3,7.0,4.0,3.0,3.142857142857143,1.0,0
2024-11-04,PRD-00003,STR-033,0,1,1,0,2,2,5,3,5.0,1.0,2.0,3.2857142857142856,3.0,1
2024-11-11,PRD-00003,STR-033,2,1,3,0,0,0,5,3,1.0,5.0,1.0,3.2857142857142856,3.0,1
2024-11-18,PRD-00003,STR-033,0,3,3,0,0,0,5,3,3.0,2.0,0.0,3.0,4.0,0
2024-11-25,PRD-00003,STR-033,0,4,4,0,1,1,5,3,3.0,2.0,1.0,3.142857142857143,1.0,1
2024-12-02,PRD-00003,STR-033,1,0,1,0,0,0,5,3,4.0,1.0,2.0,3.4285714285714284,1.0,1
2024-12-09,PRD-00003,STR-033,0,1,1,0,0,0,5,3,1.0,7.0,2.0,3.4285714285714284,5.0,1
2024-12-16,PRD-00003,STR-033,0,5,5,0,0,0,5,3,1.0,5.0,4.0,2.5714285714285716,4.0,1
2024-12-23,PRD-00003,STR-033,0,4,4,0,0,0,5,3,5.0,1.0,1.0,2.5714285714285716,2.0,0
2024-12-30,PRD-00003,STR-033,0,6,2,0,0,4,5,3,4.0,3.0,5.0,3.0,8.0,1
2025-01-06,PRD-00003,STR-033,4,4,8,0,0,0,5,3,2.0,3.0,2.0,2.857142857142857,1.0,0
2025-01-13,PRD-00003,STR-033,0,1,1,0,2,2,5,3,8.0,4.0,2.0,3.5714285714285716,3.0,1
2025-01-20,PRD-00003,STR-033,2,1,3,0,0,0,5,3,1.0,1.0,1.0,3.142857142857143,1.0,1
2025-01-27,PRD-00003,STR-033,0,1,1,0,0,0,5,3,3.0,1.0,7.0,3.4285714285714284,2.0,0
2025-02-03,PRD-00003,STR-033,0,2,2,0,1,1,5,3,1.0,5.0,5.0,3.4285714285714284,2.0,0
2025-02-10,PRD-00003,STR-033,1,2,2,0,0,1,5,3,2.0,4.0,1.0,3.0,1.0,0
2025-02-17,PRD-00003,STR-033,1,0,1,0,2,2,5,3,2.0,2.0,3.0,2.7142857142857144,5.0,1
2025-02-24,PRD-00003,STR-033,2,3,5,0,0,0,5,3,1.0,8.0,3.0,2.5714285714285716,1.0,1
2025-03-03,PRD-00003,STR-033,0,1,1,0,0,0,5,3,5.0,1.0,4.0,2.142857142857143,2.0,1
2025-03-10,PRD-00003,STR-033,0,2,2,0,0,0,5,3,1.0,3.0,1.0,2.142857142857143,1.0,1
2025-03-17,PRD-00003,STR-033,0,1,1,0,0,0,5,3,2.0,1.0,1.0,2.0,2.0,0
2025-03-24,PRD-00003,STR-033,0,2,2,0,1,1,5,3,1.0,2.0,5.0,2.0,2.0,1
