customer_id,campaign_id,event_timestamp,event_type,device_type,channel,order_date,converted
CUS-002290,CMP-0032,2020-01-24 12:37:00,Open,Desktop,SMS,,0
CUS-002029,CMP-0032,2020-01-24 12:45:00,Conversion,Desktop,SMS,,0
CUS-008153,CMP-0032,2020-01-24 12:54:00,Product View,Mobile,SMS,,0
CUS-009414,CMP-0032,2020-01-24 17:29:00,Open,Desktop,SMS,,0
CUS-008758,CMP-0032,2020-01-24 20:31:00,Conversion,Tablet,SMS,,0
CUS-001419,CMP-0032,2020-01-24 21:05:00,Product View,Mobile,SMS,,0
CUS-000311,CMP-0032,2020-01-24 21:26:00,Product View,Mobile,SMS,,0
CUS-006336,CMP-0032,2020-01-24 22:21:00,Add To Cart,Tablet,SMS,,0
CUS-006951,CMP-0032,2020-01-24 23:34:00,Click,Tablet,SMS,,0
CUS-010954,CMP-0032,2020-01-25 01:07:00,Impression,Tablet,SMS,,0
CUS-011175,CMP-0032,2020-01-25 01:32:00,Impression,Desktop,SMS,,0
CUS-006271,CMP-0032,2020-01-25 01:33:00,Open,Tablet,SMS,,0
CUS-001126,CMP-0032,2020-01-25 01:56:00,Add To Cart,Mobile,SMS,,0
CUS-002831,CMP-0032,2020-01-25 05:10:00,Add To Cart,Tablet,SMS,,0
CUS-005621,CMP-0032,2020-01-25 05:30:00,Impression,Desktop,SMS,,0
CUS-003013,CMP-0032,2020-01-25 08:13:00,Impression,Tablet,SMS,,0
CUS-010331,CMP-0032,2020-01-25 08:40:00,Product View,Mobile,SMS,,0
CUS-004320,CMP-0032,2020-01-25 08:53:00,Product View,Desktop,SMS,,0
CUS-001059,CMP-0032,2020-01-25 09:02:00,Conversion,Tablet,SMS,,0
CUS-009941,CMP-0032,2020-01-25 09:50:00,Open,Mobile,SMS,,0
CUS-006619,CMP-0032,2020-01-25 11:12:00,Product View,Mobile,SMS,,0
CUS-011791,CMP-0032,2020-01-25 11:43:00,Click,Desktop,SMS,2020-01-27,1
CUS-005261,CMP-0032,2020-01-25 11:58:00,Impression,Desktop,SMS,,0
CUS-009019,CMP-0032,2020-01-25 13:48:00,Product View,Mobile,SMS,,0
CUS-002643,CMP-0032,2020-01-25 16:39:00,Click,Mobile,SMS,,0
CUS-010214,CMP-0032,2020-01-25 18:47:00,Conversion,Mobile,SMS,,0
CUS-000631,CMP-0032,2020-01-25 20:05:00,Open,Mobile,SMS,,0
CUS-007473,CMP-0032,2020-01-25 21:01:00,Impression,Desktop,SMS,,0
CUS-001282,CMP-0032,2020-01-25 21:33:00,Product View,Desktop,SMS,2020-02-03,1
CUS-002167,CMP-0032,2020-01-26 02:04:00,Conversion,Desktop,SMS,,0
CUS-000380,CMP-0032,2020-01-26 02:44:00,Impression,Mobile,SMS,,0
CUS-005269,CMP-0032,2020-01-26 03:19:00,Product View,Tablet,SMS,,0
CUS-008727,CMP-0032,2020-01-26 03:47:00,Impression,Desktop,SMS,,0
CUS-000830,CMP-0032,2020-01-26 05:39:00,Conversion,Desktop,SMS,,0
CUS-009316,CMP-0032,2020-01-26 06:19:00,Product View,Desktop,SMS,,0
CUS-007429,CMP-0032,2020-01-26 08:23:00,Product View,Tablet,SMS,,0
CUS-008799,CMP-0032,2020-01-26 08:31:00,Open,Tablet,SMS,,0
CUS-001056,CMP-0032,2020-01-26 08:57:00,Impression,Desktop,SMS,,0
CUS-001510,CMP-0032,2020-01-26 09:19:00,Click,Mobile,SMS,,0
CUS-009332,CMP-0032,2020-01-26 09:47:00,Product View,Mobile,SMS,,0
CUS-000647,CMP-0032,2020-01-26 10:28:00,Product View,Mobile,SMS,,0
CUS-005841,CMP-0032,2020-01-26 12:35:00,Add To Cart,Desktop,SMS,2020-02-08,1
CUS-011452,CMP-0032,2020-01-26 15:46:00,Conversion,Desktop,SMS,,0
CUS-002215,CMP-0032,2020-01-26 15:59:00,Conversion,Desktop,SMS,,0
CUS-007079,CMP-0032,2020-01-26 16:14:00,Click,Tablet,SMS,,0
CUS-007351,CMP-0032,2020-01-26 16:31:00,Impression,Desktop,SMS,,0
CUS-000227,CMP-0032,2020-01-26 20:46:00,Product View,Desktop,SMS,,0
CUS-011360,CMP-0032,2020-01-26 21:22:00,Product View,Mobile,SMS,,0
CUS-009245,CMP-0032,2020-01-26 22:42:00,Impression,Tablet,SMS,2020-01-29,1
CUS-000202,CMP-0032,2020-01-26 23:32:00,Click,Tablet,SMS,,0
CUS-009434,CMP-0032,2020-01-27 00:07:00,Impression,Desktop,SMS,,0
CUS-006995,CMP-0032,2020-01-27 04:47:00,Add To Cart,Tablet,SMS,,0
CUS-007185,CMP-0032,2020-01-27 07:31:00,Add To Cart,Tablet,SMS,,0
CUS-004489,CMP-0032,2020-01-27 08:17:00,Conversion,Tablet,SMS,,0
CUS-005941,CMP-0032,2020-01-27 08:22:00,Click,Mobile,SMS,,0
CUS-001157,CMP-0032,2020-01-27 10:56:00,Impression,Tablet,SMS,,0
CUS-003648,CMP-0032,2020-01-27 12:03:00,Open,Desktop,SMS,,0
CUS-003727,CMP-0032,2020-01-27 15:23:00,Product View,Desktop,SMS,,0
CUS-005139,CMP-0032,2020-01-27 17:07:00,Impression,Tablet,SMS,,0
CUS-008106,CMP-0032,2020-01-27 17:31:00,Add To Cart,Desktop,SMS,,0
CUS-001713,CMP-0032,2020-01-27 17:49:00,Impression,Desktop,SMS,,0
CUS-004331,CMP-0032,2020-01-27 19:25:00,Product View,Tablet,SMS,,0
CUS-011727,CMP-0032,2020-01-27 22:17:00,Impression,Mobile,SMS,,0
CUS-003426,CMP-0032,2020-01-28 01:36:00,Impression,Mobile,SMS,,0
CUS-001645,CMP-0032,2020-01-28 02:24:00,Product View,Desktop,SMS,,0
CUS-009208,CMP-0032,2020-01-28 02:48:00,Add To Cart,Desktop,SMS,,0
CUS-008478,CMP-0032,2020-01-28 05:49:00,Conversion,Mobile,SMS,,0
CUS-006407,CMP-0032,2020-01-28 05:56:00,Impression,Tablet,SMS,,0
CUS-001205,CMP-0032,2020-01-28 08:19:00,Open,Mobile,SMS,,0
CUS-008085,CMP-0032,2020-01-28 08:27:00,Conversion,Mobile,SMS,2020-02-01,1
CUS-001010,CMP-0032,2020-01-28 09:52:00,Conversion,Mobile,SMS,,0
CUS-001676,CMP-0032,2020-01-28 11:41:00,Click,Mobile,SMS,,0
CUS-011914,CMP-0032,2020-01-28 14:34:00,Impression,Tablet,SMS,,0
CUS-005093,CMP-0032,2020-01-28 16:20:00,Product View,Desktop,SMS,,0
CUS-009482,CMP-0032,2020-01-28 18:07:00,Impression,Mobile,SMS,,0
CUS-011088,CMP-0032,2020-01-28 20:00:00,Add To Cart,Mobile,SMS,,0
CUS-000251,CMP-0032,2020-01-29 02:13:00,Conversion,Mobile,SMS,,0
CUS-005154,CMP-0032,2020-01-29 04:29:00,Click,Tablet,SMS,,0
CUS-006138,CMP-0032,2020-01-29 06:09:00,Impression,Tablet,SMS,,0
CUS-005672,CMP-0032,2020-01-29 08:33:00,Product View,Desktop,SMS,,0
CUS-001978,CMP-0032,2020-01-29 10:15:00,Product View,Desktop,SMS,,0
CUS-011795,CMP-0032,2020-01-29 12:20:00,Impression,Tablet,SMS,,0
CUS-010717,CMP-0032,2020-01-29 15:42:00,Product View,Mobile,SMS,,0
CUS-008824,CMP-0032,2020-01-29 17:21:00,Add To Cart,Mobile,SMS,,0
CUS-001659,CMP-0032,2020-01-29 21:43:00,Impression,Desktop,SMS,,0
CUS-009651,CMP-0032,2020-01-29 23:20:00,Product View,Desktop,SMS,,0
CUS-008089,CMP-0032,2020-01-30 03:03:00,Impression,Desktop,SMS,,0
CUS-003706,CMP-0032,2020-01-30 03:37:00,Impression,Tablet,SMS,,0
CUS-000502,CMP-0032,2020-01-30 04:01:00,Click,Tablet,SMS,,0
CUS-003523,CMP-0032,2020-01-30 04:03:00,Product View,Desktop,SMS,,0
CUS-005780,CMP-0032,2020-01-30 05:55:00,Impression,Tablet,SMS,,0
CUS-011045,CMP-0032,2020-01-30 07:07:00,Conversion,Mobile,SMS,,0
CUS-011772,CMP-0032,2020-01-30 09:32:00,Add To Cart,Mobile,SMS,,0
CUS-007165,CMP-0032,2020-01-30 10:11:00,Open,Tablet,SMS,,0
CUS-011259,CMP-0032,2020-01-30 12:22:00,Impression,Desktop,SMS,,0
CUS-007526,CMP-0032,2020-01-30 12:36:00,Click,Mobile,SMS,,0
CUS-006636,CMP-0032,2020-01-30 13:57:00,Add To Cart,Mobile,SMS,,0
CUS-007304,CMP-0032,2020-01-30 15:12:00,Impression,Desktop,SMS,,0
CUS-007199,CMP-0032,2020-01-30 17:59:00,Impression,Tablet,SMS,2020-02-07,1
CUS-006016,CMP-0032,2020-01-30 21:36:00,Conversion,Tablet,SMS,,0
CUS-007681,CMP-0032,2020-01-30 21:45:00,Product View,Desktop,SMS,,0
CUS-002204,CMP-0032,2020-01-31 03:48:00,Product View,Tablet,SMS,,0
CUS-009458,CMP-0032,2020-01-31 04:29:00,Product View,Desktop,SMS,,0
CUS-005961,CMP-0032,2020-01-31 04:56:00,Add To Cart,Mobile,SMS,,0
CUS-003232,CMP-0032,2020-01-31 09:35:00,Conversion,Mobile,SMS,,0
CUS-000741,CMP-0032,2020-01-31 11:35:00,Product View,Desktop,SMS,,0
CUS-001860,CMP-0032,2020-01-31 12:18:00,Product View,Tablet,SMS,,0
CUS-008587,CMP-0032,2020-01-31 14:15:00,Impression,Mobile,SMS,,0
CUS-004357,CMP-0032,2020-01-31 16:56:00,Impression,Desktop,SMS,,0
CUS-008961,CMP-0032,2020-01-31 18:06:00,Impression,Tablet,SMS,,0
CUS-011833,CMP-0032,2020-01-31 18:16:00,Add To Cart,Desktop,SMS,,0
CUS-004765,CMP-0032,2020-01-31 18:30:00,Click,Mobile,SMS,,0
CUS-006017,CMP-0032,2020-01-31 21:14:00,Click,Mobile,SMS,2020-02-14,1
CUS-010850,CMP-0032,2020-01-31 21:23:00,Impression,Mobile,SMS,,0
CUS-005640,CMP-0032,2020-01-31 23:58:00,Impression,Tablet,SMS,,0
CUS-008325,CMP-0023,2020-02-01 00:00:00,Click,Tablet,Email,,0
CUS-006482,CMP-0023,2020-02-01 00:42:00,Product View,Tablet,Email,,0
CUS-009189,CMP-0023,2020-02-01 01:21:00,Open,Mobile,Email,,0
CUS-002324,CMP-0023,2020-02-01 01:55:00,Add To Cart,Desktop,Email,,0
CUS-001811,CMP-0023,2020-02-01 02:56:00,Product View,Mobile,Email,,0
CUS-009270,CMP-0032,2020-02-01 04:33:00,Add To Cart,Mobile,SMS,,0
CUS-002123,CMP-0032,2020-02-01 04:46:00,Impression,Mobile,SMS,,0
CUS-003381,CMP-0023,2020-02-01 04:57:00,Product View,Mobile,Email,,0
CUS-011855,CMP-0032,2020-02-01 05:37:00,Add To Cart,Mobile,SMS,,0
CUS-005840,CMP-0032,2020-02-01 06:27:00,Impression,Mobile,SMS,,0
CUS-003216,CMP-0023,2020-02-01 08:12:00,Open,Desktop,Email,,0
CUS-011535,CMP-0023,2020-02-01 08:49:00,Add To Cart,Mobile,Email,,0
CUS-006413,CMP-0032,2020-02-01 10:04:00,Impression,Desktop,SMS,,0
CUS-009480,CMP-0023,2020-02-01 11:12:00,Impression,Tablet,Email,,0
CUS-006976,CMP-0023,2020-02-01 11:14:00,Add To Cart,Tablet,Email,,0
CUS-005527,CMP-0023,2020-02-01 11:52:00,Add To Cart,Tablet,Email,,0
CUS-009319,CMP-0032,2020-02-01 12:22:00,Impression,Mobile,SMS,,0
CUS-001047,CMP-0023,2020-02-01 12:48:00,Conversion,Desktop,Email,,0
CUS-010823,CMP-0032,2020-02-01 12:54:00,Impression,Desktop,SMS,,0
CUS-004788,CMP-0023,2020-02-01 13:25:00,Impression,Desktop,Email,,0
CUS-010630,CMP-0032,2020-02-01 15:22:00,Click,Desktop,SMS,,0
CUS-002724,CMP-0032,2020-02-01 16:03:00,Impression,Desktop,SMS,,0
CUS-007793,CMP-0032,2020-02-01 16:18:00,Add To Cart,Mobile,SMS,,0
CUS-011252,CMP-0023,2020-02-01 18:30:00,Impression,Desktop,Email,,0
CUS-010506,CMP-0023,2020-02-01 19:40:00,Add To Cart,Mobile,Email,,0
CUS-002301,CMP-0023,2020-02-01 19:52:00,Impression,Tablet,Email,,0
CUS-011504,CMP-0032,2020-02-02 00:49:00,Conversion,Mobile,SMS,,0
CUS-010719,CMP-0023,2020-02-02 00:58:00,Product View,Mobile,Email,,0
CUS-005034,CMP-0032,2020-02-02 01:04:00,Product View,Desktop,SMS,,0
CUS-007155,CMP-0023,2020-02-02 01:24:00,Impression,Tablet,Email,2020-02-16,1
CUS-000339,CMP-0023,2020-02-02 01:58:00,Impression,Tablet,Email,,0
CUS-010905,CMP-0023,2020-02-02 02:05:00,Open,Tablet,Email,,0
CUS-010132,CMP-0023,2020-02-02 02:10:00,Impression,Desktop,Email,,0
CUS-006541,CMP-0023,2020-02-02 02:37:00,Impression,Tablet,Email,,0
CUS-006875,CMP-0032,2020-02-02 02:46:00,Conversion,Tablet,SMS,,0
CUS-006428,CMP-0023,2020-02-02 03:31:00,Conversion,Mobile,Email,,0
CUS-000793,CMP-0032,2020-02-02 03:35:00,Impression,Desktop,SMS,,0
CUS-006458,CMP-0032,2020-02-02 03:42:00,Click,Mobile,SMS,,0
CUS-010346,CMP-0032,2020-02-02 05:00:00,Impression,Mobile,SMS,,0
CUS-004115,CMP-0032,2020-02-02 06:18:00,Open,Tablet,SMS,,0
CUS-006056,CMP-0023,2020-02-02 06:56:00,Product View,Desktop,Email,2020-02-13,1
CUS-008036,CMP-0023,2020-02-02 07:23:00,Click,Mobile,Email,,0
CUS-001508,CMP-0032,2020-02-02 07:23:00,Conversion,Desktop,SMS,,0
CUS-010269,CMP-0023,2020-02-02 07:41:00,Impression,Mobile,Email,,0
CUS-006310,CMP-0032,2020-02-02 08:12:00,Impression,Tablet,SMS,,0
CUS-008415,CMP-0032,2020-02-02 08:21:00,Add To Cart,Desktop,SMS,,0
CUS-006544,CMP-0032,2020-02-02 10:15:00,Product View,Mobile,SMS,,0
CUS-011323,CMP-0023,2020-02-02 11:49:00,Open,Mobile,Email,,0
CUS-005710,CMP-0032,2020-02-02 11:52:00,Conversion,Mobile,SMS,,0
CUS-005350,CMP-0023,2020-02-02 12:40:00,Impression,Tablet,Email,,0
CUS-009945,CMP-0023,2020-02-02 13:16:00,Impression,Tablet,Email,,0
CUS-003234,CMP-0032,2020-02-02 13:34:00,Click,Desktop,SMS,,0
CUS-000562,CMP-0023,2020-02-02 13:53:00,Add To Cart,Mobile,Email,,0
CUS-011943,CMP-0023,2020-02-02 13:56:00,Conversion,Tablet,Email,,0
CUS-005892,CMP-0032,2020-02-02 15:07:00,Impression,Mobile,SMS,,0
CUS-010721,CMP-0023,2020-02-02 15:12:00,Add To Cart,Mobile,Email,,0
CUS-005961,CMP-0023,2020-02-02 15:15:00,Impression,Desktop,Email,,0
CUS-011296,CMP-0023,2020-02-02 15:17:00,Impression,Mobile,Email,,0
CUS-010271,CMP-0023,2020-02-02 15:33:00,Conversion,Tablet,Email,,0
CUS-003823,CMP-0032,2020-02-02 15:38:00,Add To Cart,Mobile,SMS,,0
CUS-000613,CMP-0032,2020-02-02 17:38:00,Open,Desktop,SMS,,0
CUS-005363,CMP-0032,2020-02-02 19:04:00,Product View,Desktop,SMS,,0
CUS-011647,CMP-0023,2020-02-02 19:41:00,Conversion,Tablet,Email,,0
CUS-011312,CMP-0023,2020-02-02 21:05:00,Impression,Tablet,Email,,0
CUS-002107,CMP-0023,2020-02-02 21:56:00,Product View,Desktop,Email,,0
CUS-006307,CMP-0032,2020-02-02 22:01:00,Impression,Desktop,SMS,,0
CUS-002790,CMP-0032,2020-02-02 22:07:00,Open,Tablet,SMS,,0
CUS-006012,CMP-0032,2020-02-02 22:26:00,Impression,Tablet,SMS,,0
CUS-005601,CMP-0023,2020-02-02 22:34:00,Open,Mobile,Email,,0
CUS-002090,CMP-0023,2020-02-02 23:15:00,Impression,Tablet,Email,,0
CUS-002141,CMP-0032,2020-02-02 23:58:00,Impression,Tablet,SMS,,0
CUS-009218,CMP-0032,2020-02-02 23:58:00,Impression,Tablet,SMS,,0
CUS-008947,CMP-0023,2020-02-03 01:13:00,Impression,Tablet,Email,,0
CUS-010023,CMP-0032,2020-02-03 01:16:00,Product View,Tablet,SMS,,0
CUS-002697,CMP-0023,2020-02-03 01:24:00,Impression,Mobile,Email,,0
CUS-003789,CMP-0032,2020-02-03 01:52:00,Impression,Mobile,SMS,,0
CUS-010829,CMP-0023,2020-02-03 01:57:00,Impression,Desktop,Email,,0
CUS-000642,CMP-0023,2020-02-03 02:04:00,Add To Cart,Tablet,Email,,0
CUS-009716,CMP-0023,2020-02-03 03:26:00,Open,Desktop,Email,,0
CUS-011780,CMP-0032,2020-02-03 04:05:00,Impression,Mobile,SMS,,0
CUS-000962,CMP-0023,2020-02-03 05:04:00,Impression,Mobile,Email,,0
CUS-000577,CMP-0023,2020-02-03 05:30:00,Impression,Mobile,Email,,0
CUS-003119,CMP-0023,2020-02-03 05:52:00,Click,Tablet,Email,,0
CUS-003309,CMP-0032,2020-02-03 06:09:00,Open,Mobile,SMS,,0
CUS-007971,CMP-0032,2020-02-03 06:10:00,Product View,Desktop,SMS,,0
CUS-009694,CMP-0032,2020-02-03 09:54:00,Click,Mobile,SMS,,0
CUS-005739,CMP-0032,2020-02-03 10:08:00,Impression,Desktop,SMS,,0
CUS-001412,CMP-0023,2020-02-03 11:55:00,Click,Tablet,Email,,0
CUS-004094,CMP-0032,2020-02-03 11:57:00,Add To Cart,Mobile,SMS,,0
CUS-002382,CMP-0023,2020-02-03 13:29:00,Impression,Desktop,Email,,0
CUS-001926,CMP-0032,2020-02-03 13:40:00,Impression,Desktop,SMS,,0
CUS-005843,CMP-0023,2020-02-03 13:54:00,Add To Cart,Tablet,Email,,0
CUS-005889,CMP-0023,2020-02-03 13:56:00,Add To Cart,Tablet,Email,,0
CUS-004416,CMP-0023,2020-02-03 14:12:00,Impression,Mobile,Email,,0
CUS-003209,CMP-0023,2020-02-03 14:39:00,Product View,Mobile,Email,,0
CUS-006275,CMP-0023,2020-02-03 14:51:00,Product View,Desktop,Email,,0
CUS-002367,CMP-0032,2020-02-03 14:55:00,Product View,Desktop,SMS,,0
CUS-002550,CMP-0032,2020-02-03 15:22:00,Conversion,Desktop,SMS,,0
CUS-011637,CMP-0023,2020-02-03 15:37:00,Conversion,Mobile,Email,,0
CUS-000602,CMP-0023,2020-02-03 16:48:00,Impression,Desktop,Email,,0
CUS-010648,CMP-0032,2020-02-03 17:02:00,Impression,Desktop,SMS,,0
CUS-010778,CMP-0032,2020-02-03 17:09:00,Impression,Mobile,SMS,,0
CUS-007355,CMP-0023,2020-02-03 17:35:00,Product View,Tablet,Email,,0
CUS-010518,CMP-0023,2020-02-03 18:19:00,Product View,Tablet,Email,,0
CUS-009257,CMP-0032,2020-02-03 18:54:00,Product View,Desktop,SMS,,0
CUS-009777,CMP-0023,2020-02-03 19:42:00,Click,Mobile,Email,,0
CUS-011530,CMP-0023,2020-02-03 20:23:00,Conversion,Desktop,Email,,0
CUS-009346,CMP-0032,2020-02-03 22:45:00,Product View,Desktop,SMS,,0
CUS-002310,CMP-0023,2020-02-03 22:50:00,Add To Cart,Mobile,Email,,0
CUS-003344,CMP-0023,2020-02-03 23:21:00,Impression,Desktop,Email,,0
CUS-008512,CMP-0023,2020-02-03 23:35:00,Impression,Mobile,Email,,0
CUS-004478,CMP-0023,2020-02-04 00:05:00,Product View,Mobile,Email,,0
CUS-001015,CMP-0023,2020-02-04 00:44:00,Click,Tablet,Email,,0
CUS-008040,CMP-0032,2020-02-04 00:50:00,Add To Cart,Mobile,SMS,,0
CUS-001733,CMP-0032,2020-02-04 01:26:00,Add To Cart,Desktop,SMS,,0
CUS-011510,CMP-0023,2020-02-04 02:06:00,Add To Cart,Desktop,Email,,0
CUS-005511,CMP-0023,2020-02-04 02:46:00,Add To Cart,Mobile,Email,,0
CUS-004418,CMP-0032,2020-02-04 02:51:00,Product View,Mobile,SMS,,0
CUS-002888,CMP-0032,2020-02-04 02:53:00,Conversion,Mobile,SMS,,0
CUS-004557,CMP-0023,2020-02-04 03:21:00,Open,Tablet,Email,,0
CUS-000296,CMP-0023,2020-02-04 03:55:00,Impression,Tablet,Email,,0
CUS-009875,CMP-0032,2020-02-04 06:05:00,Add To Cart,Tablet,SMS,,0
CUS-007088,CMP-0023,2020-02-04 06:39:00,Click,Mobile,Email,,0
CUS-010235,CMP-0023,2020-02-04 07:07:00,Add To Cart,Desktop,Email,,0
CUS-007070,CMP-0023,2020-02-04 08:11:00,Open,Desktop,Email,,0
CUS-004080,CMP-0032,2020-02-04 08:19:00,Click,Desktop,SMS,,0
CUS-004572,CMP-0032,2020-02-04 09:32:00,Click,Tablet,SMS,,0
CUS-004509,CMP-0023,2020-02-04 10:17:00,Impression,Desktop,Email,,0
CUS-007748,CMP-0032,2020-02-04 11:18:00,Click,Tablet,SMS,,0
CUS-003551,CMP-0032,2020-02-04 12:05:00,Impression,Desktop,SMS,,0
CUS-000064,CMP-0023,2020-02-04 12:21:00,Product View,Desktop,Email,,0
CUS-008691,CMP-0032,2020-02-04 12:24:00,Add To Cart,Desktop,SMS,,0
CUS-010764,CMP-0023,2020-02-04 12:32:00,Conversion,Tablet,Email,,0
CUS-001008,CMP-0023,2020-02-04 12:42:00,Impression,Mobile,Email,,0
CUS-000999,CMP-0032,2020-02-04 13:04:00,Product View,Desktop,SMS,,0
CUS-003796,CMP-0023,2020-02-04 13:16:00,Product View,Tablet,Email,,0
CUS-007826,CMP-0023,2020-02-04 13:59:00,Impression,Tablet,Email,,0
CUS-011084,CMP-0023,2020-02-04 14:36:00,Impression,Tablet,Email,,0
CUS-002095,CMP-0023,2020-02-04 14:55:00,Impression,Tablet,Email,,0
CUS-003371,CMP-0032,2020-02-04 15:37:00,Product View,Mobile,SMS,,0
CUS-004386,CMP-0032,2020-02-04 16:49:00,Click,Desktop,SMS,,0
CUS-009127,CMP-0032,2020-02-04 17:13:00,Add To Cart,Desktop,SMS,,0
CUS-001331,CMP-0023,2020-02-04 17:23:00,Product View,Tablet,Email,,0
CUS-005273,CMP-0032,2020-02-04 18:38:00,Impression,Desktop,SMS,,0
CUS-007840,CMP-0023,2020-02-04 18:40:00,Product View,Desktop,Email,,0
CUS-001268,CMP-0023,2020-02-04 19:13:00,Click,Desktop,Email,,0
CUS-005938,CMP-0023,2020-02-04 19:47:00,Click,Tablet,Email,,0
CUS-005201,CMP-0023,2020-02-04 20:13:00,Impression,Desktop,Email,,0
CUS-009742,CMP-0023,2020-02-04 20:24:00,Impression,Desktop,Email,,0
CUS-000813,CMP-0023,2020-02-04 20:42:00,Impression,Desktop,Email,,0
CUS-007474,CMP-0032,2020-02-04 21:03:00,Impression,Tablet,SMS,,0
CUS-004920,CMP-0032,2020-02-04 22:20:00,Click,Desktop,SMS,,0
CUS-010565,CMP-0032,2020-02-04 22:35:00,Product View,Tablet,SMS,,0
CUS-000555,CMP-0032,2020-02-04 22:38:00,Impression,Tablet,SMS,,0
CUS-011079,CMP-0023,2020-02-05 00:21:00,Impression,Mobile,Email,,0
CUS-006839,CMP-0023,2020-02-05 01:06:00,Impression,Mobile,Email,,0
CUS-003062,CMP-0032,2020-02-05 02:09:00,Product View,Desktop,SMS,,0
CUS-000081,CMP-0023,2020-02-05 02:40:00,Product View,Mobile,Email,,0
CUS-011094,CMP-0032,2020-02-05 03:55:00,Product View,Mobile,SMS,,0
CUS-008081,CMP-0023,2020-02-05 05:22:00,Impression,Mobile,Email,,0
CUS-004940,CMP-0023,2020-02-05 05:33:00,Open,Desktop,Email,,0
CUS-001466,CMP-0023,2020-02-05 06:09:00,Impression,Mobile,Email,,0
CUS-004103,CMP-0023,2020-02-05 06:19:00,Click,Tablet,Email,,0
CUS-003749,CMP-0032,2020-02-05 06:29:00,Product View,Tablet,SMS,,0
CUS-002670,CMP-0032,2020-02-05 06:46:00,Open,Tablet,SMS,,0
CUS-005841,CMP-0023,2020-02-05 08:58:00,Product View,Mobile,Email,2020-02-08,1
CUS-011707,CMP-0032,2020-02-05 09:53:00,Impression,Mobile,SMS,,0
CUS-007795,CMP-0032,2020-02-05 11:11:00,Impression,Desktop,SMS,,0
CUS-008544,CMP-0023,2020-02-05 12:48:00,Impression,Desktop,Email,,0
CUS-007787,CMP-0023,2020-02-05 13:52:00,Conversion,Desktop,Email,,0
CUS-009063,CMP-0023,2020-02-05 15:00:00,Conversion,Mobile,Email,,0
CUS-009521,CMP-0032,2020-02-05 15:20:00,Add To Cart,Desktop,SMS,,0
CUS-005603,CMP-0023,2020-02-05 17:14:00,Product View,Desktop,Email,,0
CUS-008507,CMP-0023,2020-02-05 18:13:00,Impression,Desktop,Email,,0
CUS-007379,CMP-0023,2020-02-05 18:22:00,Impression,Tablet,Email,,0
CUS-003730,CMP-0023,2020-02-05 18:39:00,Impression,Mobile,Email,,0
CUS-006644,CMP-0023,2020-02-05 19:26:00,Product View,Tablet,Email,,0
CUS-010503,CMP-0032,2020-02-05 20:53:00,Impression,Mobile,SMS,,0
CUS-005140,CMP-0023,2020-02-05 23:25:00,Product View,Desktop,Email,,0
CUS-010351,CMP-0032,2020-02-06 01:18:00,Open,Tablet,SMS,,0
CUS-011419,CMP-0023,2020-02-06 01:46:00,Impression,Desktop,Email,,0
CUS-006700,CMP-0023,2020-02-06 02:38:00,Product View,Tablet,Email,,0
CUS-009087,CMP-0032,2020-02-06 03:09:00,Product View,Desktop,SMS,,0
CUS-000266,CMP-0032,2020-02-06 03:24:00,Open,Tablet,SMS,,0
CUS-009922,CMP-0032,2020-02-06 04:12:00,Impression,Mobile,SMS,,0
CUS-010474,CMP-0032,2020-02-06 04:51:00,Add To Cart,Mobile,SMS,,0
CUS-008703,CMP-0023,2020-02-06 05:08:00,Impression,Mobile,Email,,0
CUS-004091,CMP-0023,2020-02-06 05:26:00,Product View,Tablet,Email,,0
CUS-009975,CMP-0032,2020-02-06 07:02:00,Impression,Tablet,SMS,,0
CUS-005538,CMP-0023,2020-02-06 09:02:00,Product View,Tablet,Email,,0
CUS-010945,CMP-0032,2020-02-06 09:47:00,Click,Mobile,SMS,,0
CUS-003256,CMP-0032,2020-02-06 11:28:00,Product View,Tablet,SMS,,0
CUS-010355,CMP-0032,2020-02-06 13:52:00,Impression,Tablet,SMS,,0
CUS-005558,CMP-0023,2020-02-06 15:33:00,Conversion,Mobile,Email,,0
CUS-008623,CMP-0032,2020-02-06 15:48:00,Impression,Desktop,SMS,,0
CUS-011975,CMP-0023,2020-02-06 15:58:00,Impression,Mobile,Email,,0
CUS-004960,CMP-0023,2020-02-06 17:32:00,Product View,Mobile,Email,,0
CUS-001333,CMP-0032,2020-02-06 18:32:00,Conversion,Tablet,SMS,,0
CUS-008159,CMP-0023,2020-02-06 18:56:00,Conversion,Tablet,Email,,0
CUS-001693,CMP-0032,2020-02-06 19:03:00,Product View,Mobile,SMS,,0
CUS-000006,CMP-0032,2020-02-06 19:44:00,Open,Mobile,SMS,,0
CUS-005127,CMP-0023,2020-02-06 20:37:00,Add To Cart,Desktop,Email,,0
CUS-005491,CMP-0023,2020-02-06 20:58:00,Product View,Desktop,Email,,0
CUS-011291,CMP-0032,2020-02-06 22:20:00,Impression,Tablet,SMS,,0
CUS-002261,CMP-0023,2020-02-07 00:55:00,Impression,Tablet,Email,,0
CUS-000434,CMP-0023,2020-02-07 01:48:00,Open,Desktop,Email,,0
CUS-009757,CMP-0023,2020-02-07 02:41:00,Product View,Mobile,Email,,0
CUS-005386,CMP-0023,2020-02-07 03:24:00,Product View,Mobile,Email,,0
